internal_project_id,reporting_date,planned_progress_pct,physical_progress_pct,progress_gap_pct,planned_expenditure_cr,period_expenditure_cr,cumulative_expenditure_cr,milestones_planned,milestones_completed,delay_days
PAI-01937,2026-03-01,99.2,90.13,9.08,15.5,0.44,17.4,7,7,24
PAI-01938,2024-04-01,4.38,1.64,2.74,1.4,1.27,1.27,5,0,26
PAI-01938,2024-05-01,9.93,9.62,0.31,3.17,0.91,2.18,5,0,4
PAI-01938,2024-06-01,13.19,9.62,3.57,4.21,2.22,4.4,5,0,0
PAI-01938,2024-07-01,19.12,14.48,4.65,6.11,1.37,5.77,5,0,20
PAI-01938,2024-08-01,20.17,19.04,1.13,6.44,1.57,7.34,5,0,11
PAI-01938,2024-09-01,28.91,26.83,2.09,9.23,2.39,9.73,5,0,8
PAI-01938,2024-10-01,26.72,25.83,0.89,8.53,1.46,11.19,5,2,4
PAI-01938,2024-11-01,32.0,32.0,0.0,10.22,1.0,12.19,5,2,11
PAI-01938,2024-12-01,45.42,41.69,3.73,14.5,0.89,13.08,5,2,32
PAI-01938,2025-01-01,47.09,47.09,0.0,15.04,3.08,16.16,5,1,0
PAI-01938,2025-02-01,50.3,48.29,2.01,16.06,2.16,18.32,5,0,0
PAI-01938,2025-03-01,62.92,60.24,2.68,20.09,2.19,20.51,5,2,22
PAI-01938,2025-04-01,57.43,57.43,0.0,18.34,1.28,21.79,5,2,14
PAI-01938,2025-05-01,56.36,55.2,1.16,17.99,1.37,23.16,5,2,16
PAI-01938,2025-06-01,71.29,71.29,0.0,22.76,0.95,24.11,5,3,7
PAI-01938,2025-07-01,81.88,81.88,0.0,26.15,0.95,25.06,5,3,2
PAI-01938,2025-08-01,77.85,77.49,0.37,24.86,1.26,26.32,5,1,19
PAI-01938,2025-09-01,97.18,95.81,1.37,31.03,1.98,28.3,5,3,8
PAI-01938,2025-10-01,78.12,78.12,0.0,24.94,0.76,29.06,5,4,0
PAI-01938,2025-11-01,80.59,80.59,0.0,25.73,1.46,30.52,5,5,0
PAI-01938,2025-12-01,100.0,100.0,0.0,31.93,0.76,31.28,5,5,19
PAI-01938,2026-01-01,100.0,99.08,0.92,31.93,1.31,32.59,5,5,0
PAI-01938,2026-02-01,100.0,99.08,0.92,31.93,1.46,34.05,5,5,37
PAI-01938,2026-03-01,100.0,100.0,0.0,31.93,1.56,35.61,5,5,0
PAI-01939,2024-04-01,4.19,0.0,4.19,0.25,0.2,0.2,5,0,8
PAI-01939,2024-05-01,8.41,4.02,4.39,0.51,0.19,0.39,5,0,0
PAI-01939,2024-06-01,13.29,10.59,2.7,0.8,0.49,0.88,5,1,0
PAI-01939,2024-07-01,21.42,19.45,1.97,1.29,0.23,1.11,5,1,6
PAI-01939,2024-08-01,22.27,15.87,6.4,1.34,0.22,1.33,5,2,3
PAI-01939,2024-09-01,25.59,19.95,5.63,1.54,0.32,1.65,5,0,26
PAI-01939,2024-10-01,27.92,20.14,7.78,1.68,0.16,1.81,5,2,26
PAI-01939,2024-11-01,36.89,29.94,6.95,2.22,0.48,2.29,5,1,22
PAI-01939,2024-12-01,42.39,35.86,6.52,2.55,0.29,2.58,5,1,6
PAI-01939,2025-01-01,51.33,41.73,9.6,3.09,0.37,2.95,5,2,63
PAI-01939,2025-02-01,49.65,46.21,3.44,2.99,0.31,3.26,5,1,29
PAI-01939,2025-03-01,49.21,39.89,9.32,2.96,0.29,3.55,5,1,31
PAI-01939,2025-04-01,57.58,49.74,7.84,3.47,0.21,3.76,5,2,12
PAI-01939,2025-05-01,56.12,49.78,6.33,3.38,0.18,3.94,5,3,7
PAI-01939,2025-06-01,80.71,71.1,9.61,4.86,0.26,4.2,5,1,12
PAI-01939,2025-07-01,80.5,68.28,12.22,4.85,0.18,4.38,5,2,43
PAI-01939,2025-08-01,88.15,84.19,3.96,5.31,0.26,4.64,5,3,17
PAI-01939,2025-09-01,76.27,69.99,6.28,4.59,0.33,4.97,5,1,0
PAI-01939,2025-10-01,90.19,83.57,6.62,5.43,0.22,5.19,5,4,55
PAI-01939,2025-11-01,91.98,83.66,8.32,5.54,0.34,5.53,5,3,11
PAI-01939,2025-12-01,89.87,80.48,9.39,5.41,0.18,5.71,5,3,53
PAI-01939,2026-01-01,96.76,87.81,8.95,5.82,0.2,5.91,5,5,17
PAI-01939,2026-02-01,100.0,89.86,10.14,6.02,0.48,6.39,5,4,43
PAI-01939,2026-03-01,100.0,90.79,9.21,6.02,0.15,6.54,5,5,28
PAI-01940,2024-04-01,4.45,0.0,4.45,0.89,0.91,0.91,6,0,62
PAI-01940,2024-05-01,9.63,0.59,9.04,1.92,1.27,2.18,6,1,24
PAI-01940,2024-06-01,12.29,3.11,9.19,2.46,1.11,3.29,6,0,56
PAI-01940,2024-07-01,16.38,6.1,10.28,3.27,0.51,3.8,6,0,42
PAI-01940,2024-08-01,25.63,17.31,8.32,5.12,1.19,4.99,6,0,44
PAI-01940,2024-09-01,28.48,16.82,11.66,5.69,1.71,6.7,6,0,59
PAI-01940,2024-10-01,29.32,20.27,9.05,5.86,0.74,7.44,6,1,33
PAI-01940,2024-11-01,30.62,21.98,8.64,6.12,1.01,8.45,6,2,27
PAI-01940,2024-12-01,48.35,38.65,9.7,9.66,0.73,9.18,6,2,25
PAI-01940,2025-01-01,50.21,40.43,9.78,10.03,0.91,10.09,6,2,14
PAI-01940,2025-02-01,45.42,39.14,6.28,9.07,0.85,10.94,6,2,44
PAI-01940,2025-03-01,46.59,33.87,12.72,9.31,0.57,11.51,6,2,51
PAI-01940,2025-04-01,56.88,45.41,11.47,11.37,0.66,12.17,6,4,23
PAI-01940,2025-05-01,62.97,52.23,10.73,12.58,1.3,13.47,6,4,66
PAI-01940,2025-06-01,61.61,48.24,13.37,12.31,0.68,14.15,6,3,50
PAI-01940,2025-07-01,62.32,52.05,10.27,12.45,0.74,14.89,6,3,22
PAI-01940,2025-08-01,78.24,64.61,13.63,15.63,0.76,15.65,6,3,40
PAI-01940,2025-09-01,69.34,61.22,8.13,13.85,0.87,16.52,6,4,49
PAI-01940,2025-10-01,90.74,78.31,12.43,18.13,0.45,16.97,6,5,14
PAI-01940,2025-11-01,100.0,87.55,12.45,19.98,0.61,17.58,6,5,36
PAI-01940,2025-12-01,88.68,78.18,10.51,17.72,0.93,18.51,6,6,34
PAI-01940,2026-01-01,95.47,85.78,9.7,19.08,0.43,18.94,6,4,28
PAI-01940,2026-02-01,100.0,88.09,11.91,19.98,0.77,19.71,6,5,43
PAI-01940,2026-03-01,100.0,87.35,12.65,19.98,0.86,20.57,6,5,28
PAI-01941,2024-04-01,4.39,1.5,2.9,1.64,1.56,1.56,5,0,0
PAI-01941,2024-05-01,10.36,3.7,6.66,3.87,1.56,3.12,5,0,46
PAI-01941,2024-06-01,12.47,9.28,3.19,4.66,2.7,5.82,5,0,12
PAI-01941,2024-07-01,20.58,14.17,6.42,7.69,1.62,7.44,5,1,20
PAI-01941,2024-08-01,22.14,21.53,0.62,8.28,2.01,9.45,5,2,17
PAI-01941,2024-09-01,26.29,21.4,4.89,9.82,1.6,11.05,5,1,0
PAI-01941,2024-10-01,33.3,24.93,8.37,12.44,2.02,13.07,5,2,44
PAI-01941,2024-11-01,34.32,28.88,5.44,12.82,2.79,15.86,5,1,0
PAI-01941,2024-12-01,41.2,37.33,3.87,15.4,2.24,18.1,5,1,38
PAI-01941,2025-01-01,48.63,48.25,0.38,18.17,2.17,20.27,5,1,0
PAI-01941,2025-02-01,46.53,39.78,6.75,17.39,1.11,21.38,5,2,30
PAI-01941,2025-03-01,61.95,59.84,2.11,23.15,0.62,22.0,5,1,0
PAI-01941,2025-04-01,66.13,65.39,0.74,24.71,1.57,23.57,5,1,16
PAI-01941,2025-05-01,72.94,67.45,5.49,27.26,1.36,24.93,5,3,8
PAI-01941,2025-06-01,77.87,70.89,6.98,29.1,1.64,26.57,5,2,9
PAI-01941,2025-07-01,82.24,82.24,0.0,30.73,1.53,28.1,5,4,5
PAI-01941,2025-08-01,70.64,66.28,4.36,26.4,2.12,30.22,5,4,26
PAI-01941,2025-09-01,84.1,83.33,0.76,31.43,2.57,32.79,5,4,23
PAI-01941,2025-10-01,80.89,77.06,3.83,30.23,1.27,34.06,5,3,0
PAI-01941,2025-11-01,95.89,91.0,4.89,35.83,1.77,35.83,5,4,23
PAI-01941,2025-12-01,100.0,96.34,3.66,37.37,1.12,36.95,5,3,0
PAI-01941,2026-01-01,98.03,95.2,2.83,36.63,1.47,38.42,5,5,4
PAI-01941,2026-02-01,100.0,99.19,0.81,37.37,3.86,42.28,5,4,9
PAI-01941,2026-03-01,93.84,89.57,4.27,35.07,2.03,44.31,5,5,7
PAI-01942,2024-04-01,4.56,0.0,4.56,2.55,1.9,1.9,7,0,30
PAI-01942,2024-05-01,8.82,0.0,8.82,4.93,2.74,4.64,7,0,46
PAI-01942,2024-06-01,13.27,0.73,12.54,7.42,1.99,6.63,7,2,58
PAI-01942,2024-07-01,18.77,6.71,12.07,10.5,2.63,9.26,7,1,31
PAI-01942,2024-08-01,26.96,13.89,13.07,15.08,2.59,11.85,7,1,43
PAI-01942,2024-09-01,27.48,14.4,13.07,15.37,1.48,13.33,7,2,43
PAI-01942,2024-10-01,31.73,19.55,12.18,17.74,2.27,15.6,7,1,82
PAI-01942,2024-11-01,43.03,26.17,16.86,24.06,3.16,18.76,7,2,94
PAI-01942,2024-12-01,43.77,27.35,16.43,24.48,2.69,21.45,7,2,13
PAI-01942,2025-01-01,51.1,37.3,13.8,28.58,1.28,22.73,7,2,47
PAI-01942,2025-02-01,55.37,41.97,13.41,30.97,1.69,24.42,7,2,44
PAI-01942,2025-03-01,55.89,42.59,13.3,31.25,2.38,26.8,7,4,62
PAI-01942,2025-04-01,58.4,50.7,7.7,32.66,1.05,27.85,7,3,42
PAI-01942,2025-05-01,74.91,60.19,14.72,41.89,2.09,29.94,7,4,49
PAI-01942,2025-06-01,74.88,60.66,14.21,41.87,4.89,34.83,7,3,61
PAI-01942,2025-07-01,82.42,72.82,9.6,46.09,2.67,37.5,7,4,38
PAI-01942,2025-08-01,71.86,60.54,11.32,40.18,3.79,41.29,7,4,46
PAI-01942,2025-09-01,76.32,63.63,12.69,42.68,1.47,42.76,7,6,63
PAI-01942,2025-10-01,94.59,83.06,11.53,52.9,2.63,45.39,7,4,19
PAI-01942,2025-11-01,78.63,63.37,15.25,43.97,2.86,48.25,7,6,42
PAI-01942,2025-12-01,100.0,87.13,12.87,55.92,2.64,50.89,7,6,29
PAI-01942,2026-01-01,100.0,82.43,17.57,55.92,1.96,52.85,7,6,41
PAI-01942,2026-02-01,100.0,89.42,10.58,55.92,2.3,55.15,7,6,9
PAI-01942,2026-03-01,100.0,86.67,13.33,55.92,4.54,59.69,7,6,36
PAI-01943,2024-04-01,4.12,2.32,1.8,1.47,1.68,1.68,5,1,0
PAI-01943,2024-05-01,8.05,2.38,5.67,2.88,1.18,2.86,5,0,17
PAI-01943,2024-06-01,15.53,9.53,6.0,5.55,1.51,4.37,5,0,5
PAI-01943,2024-07-01,15.47,8.8,6.67,5.53,1.24,5.61,5,0,0
PAI-01943,2024-08-01,21.54,17.82,3.72,7.7,1.43,7.04,5,1,20
PAI-01943,2024-09-01,30.22,26.48,3.74,10.8,1.26,8.3,5,1,0
PAI-01943,2024-10-01,26.66,19.98,6.69,9.53,1.6,9.9,5,2,6
PAI-01943,2024-11-01,31.29,23.96,7.32,11.18,1.61,11.51,5,2,0
PAI-01943,2024-12-01,42.22,39.22,3.0,15.08,1.01,12.52,5,2,39
PAI-01943,2025-01-01,39.3,33.92,5.38,14.04,0.86,13.38,5,2,16
PAI-01943,2025-02-01,56.24,52.05,4.19,20.09,2.19,15.57,5,3,0
PAI-01943,2025-03-01,62.33,56.0,6.33,22.27,1.72,17.29,5,3,5
PAI-01943,2025-04-01,66.52,61.7,4.82,23.77,1.8,19.09,5,2,22
PAI-01943,2025-05-01,61.4,58.67,2.72,21.94,1.22,20.31,5,4,32
PAI-01943,2025-06-01,80.16,76.08,4.08,28.64,1.06,21.37,5,3,12
PAI-01943,2025-07-01,61.38,58.27,3.12,21.93,1.65,23.02,5,3,0
PAI-01943,2025-08-01,67.0,64.37,2.63,23.94,2.18,25.2,5,3,63
PAI-01943,2025-09-01,80.94,80.94,0.0,28.92,1.98,27.18,5,3,44
PAI-01943,2025-10-01,100.0,96.26,3.74,35.73,2.14,29.32,5,3,0
PAI-01943,2025-11-01,100.0,100.0,0.0,35.73,1.71,31.03,5,3,0
PAI-01943,2025-12-01,95.58,93.07,2.5,34.15,1.79,32.82,5,3,0
PAI-01943,2026-01-01,96.49,91.63,4.86,34.48,1.09,33.91,5,4,0
PAI-01943,2026-02-01,89.19,86.06,3.13,31.87,1.83,35.74,5,4,8
PAI-01943,2026-03-01,98.8,95.01,3.79,35.3,1.54,37.28,5,5,33
PAI-01944,2024-04-01,5.14,0.0,5.14,3.97,5.06,5.06,6,0,39
PAI-01944,2024-05-01,9.92,0.99,8.93,7.66,3.33,8.39,6,1,28
PAI-01944,2024-06-01,14.87,2.99,11.88,11.48,1.66,10.05,6,1,61
PAI-01944,2024-07-01,16.5,4.31,12.19,12.74,3.69,13.74,6,0,27
PAI-01944,2024-08-01,21.65,7.19,14.46,16.72,1.78,15.52,6,0,36
PAI-01944,2024-09-01,25.4,13.01,12.39,19.61,1.57,17.09,6,3,40
PAI-01944,2024-10-01,29.43,14.37,15.06,22.72,3.51,20.6,6,1,67
PAI-01944,2024-11-01,38.8,22.69,16.11,29.95,2.23,22.83,6,2,44
PAI-01944,2024-12-01,40.82,33.21,7.61,31.52,3.78,26.61,6,2,24
PAI-01944,2025-01-01,44.98,32.19,12.78,34.73,3.03,29.64,6,2,25
PAI-01944,2025-02-01,47.43,32.38,15.05,36.62,5.23,34.87,6,1,51
PAI-01944,2025-03-01,58.39,43.72,14.67,45.08,2.1,36.97,6,2,16
PAI-01944,2025-04-01,53.53,36.54,16.99,41.33,1.65,38.62,6,3,46
PAI-01944,2025-05-01,73.33,54.0,19.33,56.62,3.44,42.06,6,5,46
PAI-01944,2025-06-01,65.17,45.07,20.1,50.32,2.75,44.81,6,2,72
PAI-01944,2025-07-01,81.3,62.29,19.01,62.77,2.0,46.81,6,3,72
PAI-01944,2025-08-01,67.27,50.53,16.74,51.94,3.71,50.52,6,2,31
PAI-01944,2025-09-01,92.41,72.1,20.31,71.35,5.17,55.69,6,3,40
PAI-01944,2025-10-01,97.56,78.24,19.33,75.33,3.44,59.13,6,3,26
PAI-01944,2025-11-01,92.46,70.5,21.96,71.39,4.43,63.56,6,3,85
PAI-01944,2025-12-01,100.0,81.44,18.56,77.21,2.32,65.88,6,5,37
PAI-01944,2026-01-01,100.0,76.72,23.28,77.21,2.71,68.59,6,4,75
PAI-01944,2026-02-01,100.0,80.62,19.38,77.21,3.29,71.88,6,4,106
PAI-01944,2026-03-01,99.24,77.32,21.92,76.62,2.2,74.08,6,5,50
PAI-01945,2024-04-01,4.25,0.0,4.25,1.44,1.38,1.38,6,0,29
PAI-01945,2024-05-01,9.63,0.0,9.63,3.27,1.5,2.88,6,2,52
PAI-01945,2024-06-01,13.79,1.18,12.61,4.68,0.73,3.61,6,0,5
PAI-01945,2024-07-01,17.81,5.1,12.71,6.04,1.21,4.82,6,0,24
PAI-01945,2024-08-01,21.81,8.33,13.48,7.4,1.39,6.21,6,2,28
PAI-01945,2024-09-01,30.84,19.12,11.73,10.47,1.54,7.75,6,3,35
PAI-01945,2024-10-01,32.38,17.64,14.73,10.99,1.41,9.16,6,1,36
PAI-01945,2024-11-01,35.75,21.19,14.56,12.14,1.66,10.82,6,2,20
PAI-01945,2024-12-01,43.14,29.52,13.62,14.64,1.39,12.21,6,3,64
PAI-01945,2025-01-01,43.57,26.03,17.54,14.79,1.82,14.03,6,2,62
PAI-01945,2025-02-01,51.1,33.52,17.57,17.34,1.64,15.67,6,3,74
PAI-01945,2025-03-01,57.98,38.36,19.62,19.68,1.12,16.79,6,4,52
PAI-01945,2025-04-01,54.06,37.63,16.43,18.35,0.83,17.62,6,2,58
PAI-01945,2025-05-01,60.43,42.68,17.74,20.51,1.76,19.38,6,3,91
PAI-01945,2025-06-01,63.67,46.36,17.31,21.61,1.29,20.67,6,3,54
PAI-01945,2025-07-01,72.17,54.69,17.48,24.49,2.38,23.05,6,5,48
PAI-01945,2025-08-01,86.65,68.43,18.22,29.41,1.67,24.72,6,4,63
PAI-01945,2025-09-01,88.65,70.49,18.16,30.09,1.19,25.91,6,4,32
PAI-01945,2025-10-01,84.59,63.59,21.0,28.71,0.82,26.73,6,3,57
PAI-01945,2025-11-01,100.0,80.9,19.1,33.94,0.99,27.72,6,5,66
PAI-01945,2025-12-01,100.0,79.43,20.57,33.94,0.88,28.6,6,5,57
PAI-01945,2026-01-01,94.62,75.62,19.0,32.11,1.99,30.59,6,4,76
PAI-01945,2026-02-01,100.0,78.72,21.28,33.94,0.58,31.17,6,5,69
PAI-01945,2026-03-01,95.88,73.95,21.94,32.54,1.52,32.69,6,5,51
PAI-01946,2024-04-01,3.81,2.13,1.68,0.41,0.32,0.32,6,0,8
PAI-01946,2024-05-01,10.76,8.08,2.67,1.16,0.63,0.95,6,0,0
PAI-01946,2024-06-01,14.7,8.89,5.81,1.58,0.4,1.35,6,1,12
PAI-01946,2024-07-01,16.59,16.59,0.0,1.78,0.33,1.68,6,1,9
PAI-01946,2024-08-01,20.69,12.8,7.9,2.22,0.61,2.29,6,2,0
PAI-01946,2024-09-01,28.24,24.94,3.31,3.04,0.45,2.74,6,1,0
PAI-01946,2024-10-01,27.18,23.6,3.58,2.92,0.57,3.31,6,1,3
PAI-01946,2024-11-01,31.6,24.47,7.13,3.4,0.37,3.68,6,1,16
PAI-01946,2024-12-01,36.15,34.47,1.68,3.89,0.3,3.98,6,4,14
PAI-01946,2025-01-01,47.56,42.34,5.22,5.11,0.69,4.67,6,3,7
PAI-01946,2025-02-01,47.7,40.32,7.38,5.13,0.41,5.08,6,2,42
PAI-01946,2025-03-01,50.8,44.29,6.51,5.46,0.93,6.01,6,3,13
PAI-01946,2025-04-01,69.46,62.1,7.36,7.47,0.24,6.25,6,4,35
PAI-01946,2025-05-01,59.0,53.14,5.86,6.34,0.25,6.5,6,3,29
PAI-01946,2025-06-01,62.95,57.53,5.42,6.77,0.34,6.84,6,3,30
PAI-01946,2025-07-01,76.43,69.73,6.69,8.22,0.35,7.19,6,4,28
PAI-01946,2025-08-01,70.72,67.82,2.91,7.6,0.22,7.41,6,4,16
PAI-01946,2025-09-01,85.73,76.96,8.77,9.22,0.43,7.84,6,3,12
PAI-01946,2025-10-01,89.7,80.84,8.86,9.64,0.85,8.69,6,4,40
PAI-01946,2025-11-01,79.79,73.56,6.24,8.58,0.47,9.16,6,4,38
PAI-01946,2025-12-01,81.31,75.48,5.83,8.74,0.41,9.57,6,6,47
PAI-01946,2026-01-01,87.55,78.06,9.48,9.41,0.53,10.1,6,5,33
PAI-01946,2026-02-01,100.0,92.92,7.08,10.75,0.3,10.4,6,6,45
PAI-01946,2026-03-01,100.0,92.29,7.71,10.75,0.39,10.79,6,5,23
PAI-01947,2024-04-01,4.62,4.62,0.0,0.94,1.41,1.41,6,0,14
PAI-01947,2024-05-01,7.9,6.31,1.59,1.6,0.8,2.21,6,0,0
PAI-01947,2024-06-01,14.0,11.8,2.2,2.84,1.01,3.22,6,0,38
PAI-01947,2024-07-01,16.86,13.16,3.69,3.42,1.32,4.54,6,0,6
PAI-01947,2024-08-01,24.38,23.33,1.05,4.95,0.82,5.36,6,0,2
PAI-01947,2024-09-01,30.87,29.11,1.75,6.27,1.01,6.37,6,1,8
PAI-01947,2024-10-01,35.61,32.52,3.1,7.23,0.72,7.09,6,1,12
PAI-01947,2024-11-01,38.26,37.58,0.68,7.77,1.45,8.54,6,2,29
PAI-01947,2024-12-01,45.56,44.68,0.87,9.25,1.29,9.83,6,2,11
PAI-01947,2025-01-01,41.23,38.51,2.72,8.37,0.82,10.65,6,2,0
PAI-01947,2025-02-01,52.75,49.42,3.33,10.71,0.87,11.52,6,1,8
PAI-01947,2025-03-01,61.29,59.59,1.71,12.45,0.83,12.35,6,2,0
PAI-01947,2025-04-01,61.94,60.95,0.98,12.58,1.27,13.62,6,3,9
PAI-01947,2025-05-01,66.52,65.97,0.56,13.51,1.44,15.06,6,2,0
PAI-01947,2025-06-01,73.89,73.24,0.65,15.01,0.84,15.9,6,3,0
PAI-01947,2025-07-01,71.37,71.37,0.0,14.49,0.54,16.44,6,3,0
PAI-01947,2025-08-01,75.66,75.39,0.27,15.37,1.36,17.8,6,4,4
PAI-01947,2025-09-01,87.07,84.83,2.24,17.68,0.4,18.2,6,4,15
PAI-01947,2025-10-01,78.72,77.98,0.74,15.99,0.72,18.92,6,5,10
PAI-01947,2025-11-01,85.08,83.91,1.17,17.28,1.38,20.3,6,5,0
PAI-01947,2025-12-01,100.0,95.29,4.71,20.31,0.93,21.23,6,4,19
PAI-01947,2026-01-01,87.67,86.51,1.16,17.81,1.12,22.35,6,5,6
PAI-01947,2026-02-01,100.0,100.0,0.0,20.31,0.65,23.0,6,4,0
PAI-01947,2026-03-01,97.67,93.52,4.15,19.84,0.93,23.93,6,4,17
PAI-01948,2024-04-01,4.37,2.64,1.73,1.38,0.8,0.8,7,1,31
PAI-01948,2024-05-01,10.43,10.2,0.23,3.31,0.87,1.67,7,0,0
PAI-01948,2024-06-01,11.61,8.1,3.51,3.68,1.06,2.73,7,1,4
PAI-01948,2024-07-01,17.99,13.78,4.21,5.7,1.71,4.44,7,0,0
PAI-01948,2024-08-01,22.09,20.29,1.81,7.0,2.33,6.77,7,1,0
PAI-01948,2024-09-01,29.02,29.02,0.0,9.2,1.64,8.41,7,2,9
PAI-01948,2024-10-01,31.19,27.82,3.37,9.89,1.33,9.74,7,0,31
PAI-01948,2024-11-01,40.91,38.07,2.84,12.97,1.18,10.92,7,2,0
PAI-01948,2024-12-01,40.78,37.28,3.5,12.93,1.36,12.28,7,3,46
PAI-01948,2025-01-01,45.55,45.55,0.0,14.44,1.23,13.51,7,1,17
PAI-01948,2025-02-01,52.05,47.66,4.39,16.5,2.45,15.96,7,3,2
PAI-01948,2025-03-01,59.97,59.27,0.69,19.01,1.06,17.02,7,3,3
PAI-01948,2025-04-01,60.13,57.19,2.94,19.06,1.29,18.31,7,4,0
PAI-01948,2025-05-01,62.02,62.02,0.0,19.66,1.95,20.26,7,4,0
PAI-01948,2025-06-01,72.96,70.33,2.63,23.13,1.64,21.9,7,5,20
PAI-01948,2025-07-01,69.56,69.18,0.39,22.05,1.12,23.02,7,5,32
PAI-01948,2025-08-01,89.61,88.99,0.62,28.41,1.78,24.8,7,6,29
PAI-01948,2025-09-01,82.83,82.47,0.36,26.26,1.61,26.41,7,5,36
PAI-01948,2025-10-01,78.53,74.49,4.04,24.89,1.01,27.42,7,4,20
PAI-01948,2025-11-01,94.82,88.46,6.37,30.06,2.4,29.82,7,5,0
PAI-01948,2025-12-01,87.55,87.55,0.0,27.75,1.64,31.46,7,5,49
PAI-01948,2026-01-01,97.57,95.59,1.98,30.93,2.0,33.46,7,7,27
PAI-01948,2026-02-01,93.46,91.46,2.0,29.63,0.82,34.28,7,6,20
PAI-01948,2026-03-01,93.7,93.7,0.0,29.7,2.09,36.37,7,7,0
PAI-01949,2024-04-01,4.53,1.89,2.64,0.86,1.03,1.03,7,0,31
PAI-01949,2024-05-01,10.79,8.41,2.39,2.04,1.12,2.15,7,1,35
PAI-01949,2024-06-01,12.86,7.89,4.97,2.43,0.87,3.02,7,0,37
PAI-01949,2024-07-01,15.81,12.87,2.95,2.99,0.67,3.69,7,1,19
PAI-01949,2024-08-01,19.04,11.57,7.47,3.6,0.84,4.53,7,2,0
PAI-01949,2024-09-01,30.42,25.37,5.05,5.75,0.44,4.97,7,0,10
PAI-01949,2024-10-01,34.56,29.22,5.34,6.53,0.92,5.89,7,2,33
PAI-01949,2024-11-01,38.01,33.45,4.56,7.18,0.8,6.69,7,2,21
PAI-01949,2024-12-01,46.52,43.18,3.34,8.79,0.94,7.63,7,2,8
PAI-01949,2025-01-01,50.65,49.39,1.25,9.57,0.48,8.11,7,3,35
PAI-01949,2025-02-01,58.27,54.52,3.75,11.01,0.62,8.73,7,3,0
PAI-01949,2025-03-01,64.01,62.75,1.25,12.09,1.36,10.09,7,4,13
PAI-01949,2025-04-01,56.75,54.18,2.57,10.72,1.05,11.14,7,4,10
PAI-01949,2025-05-01,68.49,68.17,0.32,12.94,0.99,12.13,7,3,11
PAI-01949,2025-06-01,67.89,65.14,2.75,12.83,0.74,12.87,7,5,25
PAI-01949,2025-07-01,65.35,61.67,3.68,12.34,1.2,14.07,7,4,1
PAI-01949,2025-08-01,65.02,59.79,5.22,12.28,0.75,14.82,7,4,12
PAI-01949,2025-09-01,88.27,84.09,4.18,16.67,0.93,15.75,7,5,23
PAI-01949,2025-10-01,73.58,67.67,5.91,13.9,1.11,16.86,7,6,21
PAI-01949,2025-11-01,100.0,95.05,4.95,18.89,0.64,17.5,7,6,37
PAI-01949,2025-12-01,100.0,94.37,5.63,18.89,0.9,18.4,7,5,44
PAI-01949,2026-01-01,96.83,93.01,3.82,18.29,0.81,19.21,7,6,0
PAI-01949,2026-02-01,100.0,94.25,5.75,18.89,0.87,20.08,7,7,0
PAI-01949,2026-03-01,100.0,97.03,2.97,18.89,1.03,21.11,7,5,0
PAI-01950,2024-04-01,5.22,0.0,5.22,2.23,1.15,1.15,8,0,12
PAI-01950,2024-05-01,8.47,4.95,3.52,3.63,1.06,2.21,8,1,13
PAI-01950,2024-06-01,14.88,7.77,7.11,6.37,3.28,5.49,8,1,17
PAI-01950,2024-07-01,15.85,8.9,6.94,6.79,3.0,8.49,8,1,30
PAI-01950,2024-08-01,23.45,18.69,4.76,10.04,1.77,10.26,8,1,21
PAI-01950,2024-09-01,27.76,20.15,7.61,11.89,1.59,11.85,8,1,46
PAI-01950,2024-10-01,32.16,25.09,7.07,13.77,2.27,14.12,8,1,17
PAI-01950,2024-11-01,36.09,32.03,4.06,15.45,2.37,16.49,8,2,26
PAI-01950,2024-12-01,36.7,28.79,7.91,15.72,2.42,18.91,8,3,39
PAI-01950,2025-01-01,50.41,43.94,6.47,21.59,1.4,20.31,8,3,27
PAI-01950,2025-02-01,56.05,48.03,8.02,24.0,1.41,21.72,8,4,62
PAI-01950,2025-03-01,55.1,46.2,8.9,23.6,2.23,23.95,8,3,6
PAI-01950,2025-04-01,55.26,43.38,11.88,23.66,2.48,26.43,8,5,57
PAI-01950,2025-05-01,61.54,52.14,9.4,26.35,2.63,29.06,8,5,36
PAI-01950,2025-06-01,67.63,59.37,8.26,28.96,1.61,30.67,8,4,36
PAI-01950,2025-07-01,62.18,53.01,9.17,26.63,1.99,32.66,8,4,3
PAI-01950,2025-08-01,64.76,57.63,7.12,27.73,1.55,34.21,8,4,19
PAI-01950,2025-09-01,77.47,67.88,9.59,33.17,1.7,35.91,8,7,75
PAI-01950,2025-10-01,88.33,79.33,9.0,37.82,3.97,39.88,8,6,21
PAI-01950,2025-11-01,82.76,72.4,10.36,35.44,1.04,40.92,8,7,44
PAI-01950,2025-12-01,100.0,89.76,10.24,42.82,1.57,42.49,8,5,10
PAI-01950,2026-01-01,100.0,93.56,6.44,42.82,1.45,43.94,8,7,0
PAI-01950,2026-02-01,100.0,87.52,12.48,42.82,1.78,45.72,8,7,27
PAI-01950,2026-03-01,97.14,90.58,6.56,41.59,1.94,47.66,8,8,11
PAI-01951,2024-04-01,4.49,0.0,4.49,0.48,0.46,0.46,7,1,36
PAI-01951,2024-05-01,8.67,0.0,8.67,0.93,0.91,1.37,7,0,44
PAI-01951,2024-06-01,14.64,3.11,11.53,1.57,0.55,1.92,7,0,44
