internal_project_id,outcome_date,outcome_type,outcome_reason
PAI-02887,2026-03-01,DROPPED,SYNTHETIC_OUTCOME
PAI-02888,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02889,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02890,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02891,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-02892,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-02893,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02894,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-02895,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02896,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02897,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-02898,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02899,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-02900,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02901,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02902,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02903,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02904,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02905,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02906,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02907,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02908,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02909,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02910,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02911,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-02912,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02913,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02914,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02915,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02916,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02917,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02918,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02919,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02920,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02921,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02922,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02923,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02924,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02925,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-02926,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02927,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02928,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02929,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02930,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02931,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02932,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02933,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-02934,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02935,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02936,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02937,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02938,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-02939,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02940,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02941,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02942,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02943,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02944,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02945,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02946,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02947,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02948,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02949,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02950,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02951,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02952,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02953,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02954,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02955,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-02956,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02957,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02958,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-02959,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02960,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02961,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-02962,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02963,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-02964,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02965,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02966,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02967,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02968,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02969,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-02970,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02971,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02972,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02973,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02974,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02975,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-02976,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02977,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-02978,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02979,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02980,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02981,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02982,2026-03-01,DROPPED,SYNTHETIC_OUTCOME
PAI-02983,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02984,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02985,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02986,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02987,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02988,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02989,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-02990,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02991,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02992,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02993,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02994,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02995,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02996,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-02997,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02998,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-02999,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03000,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03001,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03002,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03003,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03004,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03005,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03006,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03007,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03008,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03009,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03010,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03011,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03012,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03013,2026-03-01,DROPPED,SYNTHETIC_OUTCOME
PAI-03014,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03015,2026-03-01,DROPPED,SYNTHETIC_OUTCOME
PAI-03016,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03017,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03018,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03019,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03020,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03021,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-03022,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03023,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-03024,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03025,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03026,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03027,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03028,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-03029,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-03030,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03031,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03032,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03033,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03034,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03035,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-03036,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03037,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03038,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03039,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03040,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03041,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03042,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03043,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03044,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03045,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03046,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-03047,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-03048,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03049,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03050,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03051,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03052,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03053,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03054,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03055,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03056,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03057,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03058,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-03059,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03060,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03061,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-03062,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-03063,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03064,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03065,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03066,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03067,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03068,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-03069,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-03070,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03071,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-03072,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03073,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03074,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03075,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03076,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-03077,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03078,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03079,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03080,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-03081,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03082,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03083,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03084,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03085,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-03086,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-03087,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03088,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03089,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03090,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03091,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03092,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03093,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03094,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03095,2026-03-01,DROPPED,SYNTHETIC_OUTCOME
PAI-03096,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03097,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03098,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03099,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03100,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03101,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03102,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03103,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03104,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03105,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03106,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03107,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03108,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03109,2026-03-01,ABANDONED,SYNTHETIC_OUTCOME
PAI-03110,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03111,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-03112,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03113,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03114,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03115,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-03116,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03117,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03118,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-03119,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03120,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03121,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03122,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03123,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-03124,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-03125,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-03126,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03127,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03128,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-03129,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03130,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03131,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-03132,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03133,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03134,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03135,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-03136,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03137,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03138,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03139,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-03140,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03141,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03142,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03143,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03144,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03145,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03146,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03147,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03148,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03149,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-03150,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03151,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03152,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-03153,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03154,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03155,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03156,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03157,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03158,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03159,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03160,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03161,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-03162,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-03163,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03164,2026-03-01,ABANDONED,SYNTHETIC_OUTCOME
PAI-03165,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03166,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03167,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03168,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-03169,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03170,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03171,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03172,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-03173,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03174,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-03175,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03176,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-03177,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-03178,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03179,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03180,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-03181,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03182,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-03183,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-03184,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03185,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03186,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03187,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03188,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03189,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-03190,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03191,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03192,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03193,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03194,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03195,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03196,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03197,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-03198,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03199,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-03200,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03201,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03202,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03203,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03204,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03205,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03206,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03207,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03208,2026-03-01,DROPPED,SYNTHETIC_OUTCOME
PAI-03209,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03210,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03211,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03212,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03213,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03214,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-03215,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03216,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03217,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03218,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-03219,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03220,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03221,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-03222,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03223,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-03224,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03225,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03226,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03227,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03228,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03229,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03230,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-03231,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03232,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03233,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03234,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03235,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03236,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-03237,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03238,2026-03-01,DROPPED,SYNTHETIC_OUTCOME
PAI-03239,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03240,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03241,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03242,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03243,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03244,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03245,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03246,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03247,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03248,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-03249,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03250,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03251,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03252,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03253,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03254,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03255,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03256,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03257,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03258,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03259,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03260,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-03261,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03262,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-03263,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
