internal_project_id,milestone_name,planned_date,actual_date,status,delay_days
PAI-02874,Milestone 2,2024-06-01,2024-06-16,COMPLETED,15.0
PAI-02874,Milestone 3,2024-09-15,2024-10-16,COMPLETED,31.0
PAI-02874,Milestone 4,2024-12-30,2025-01-03,COMPLETED,4.0
PAI-02874,Milestone 5,2025-04-15,2025-05-05,COMPLETED,20.0
PAI-02874,Milestone 6,2025-07-30,2025-08-04,COMPLETED,5.0
PAI-02874,Milestone 7,2025-11-13,2025-12-24,COMPLETED,41.0
PAI-02874,Milestone 8,2026-02-27,2026-04-22,DELAYED,54.0
PAI-02875,Milestone 1,2024-01-03,2024-01-13,DELAYED,10.0
PAI-02875,Milestone 2,2024-07-04,2024-07-04,DELAYED,0.0
PAI-02875,Milestone 3,2025-01-03,2025-02-12,DELAYED,40.0
PAI-02875,Milestone 4,2025-07-05,2025-07-05,COMPLETED,0.0
PAI-02875,Milestone 5,2026-01-04,2026-01-04,COMPLETED,0.0
PAI-02876,Milestone 1,2025-10-22,2025-10-22,COMPLETED,0.0
PAI-02876,Milestone 2,2026-01-07,2026-01-07,COMPLETED,0.0
PAI-02876,Milestone 3,2026-03-26,2026-03-26,DELAYED,0.0
PAI-02876,Milestone 4,2026-06-11,,PLANNED,
PAI-02876,Milestone 5,2026-08-27,,PLANNED,
PAI-02876,Milestone 6,2026-11-13,,PLANNED,
PAI-02876,Milestone 7,2027-01-29,,PLANNED,
PAI-02877,Milestone 1,2025-02-14,2025-02-14,COMPLETED,0.0
PAI-02877,Milestone 2,2025-06-17,2025-07-27,COMPLETED,40.0
PAI-02877,Milestone 3,2025-10-18,2025-11-02,COMPLETED,15.0
PAI-02877,Milestone 4,2026-02-17,2026-04-01,COMPLETED,43.0
PAI-02877,Milestone 5,2026-06-20,,PLANNED,
PAI-02878,Milestone 1,2024-11-22,2024-12-16,COMPLETED,24.0
PAI-02878,Milestone 2,2025-06-29,2025-06-29,COMPLETED,0.0
PAI-02878,Milestone 3,2026-02-03,2026-02-03,COMPLETED,0.0
PAI-02878,Milestone 4,2026-09-11,,PLANNED,
PAI-02878,Milestone 5,2027-04-18,,PLANNED,
PAI-02878,Milestone 6,2027-11-23,,PLANNED,
PAI-02878,Milestone 7,2028-06-29,,PLANNED,
PAI-02879,Milestone 1,2023-11-15,2023-11-15,COMPLETED,0.0
PAI-02879,Milestone 2,2024-02-21,2024-02-21,DELAYED,0.0
PAI-02879,Milestone 3,2024-05-29,2024-05-29,COMPLETED,0.0
PAI-02879,Milestone 4,2024-09-04,2024-09-21,COMPLETED,17.0
PAI-02879,Milestone 5,2024-12-11,2024-12-11,DELAYED,0.0
PAI-02880,Milestone 1,2024-08-02,2024-08-02,COMPLETED,0.0
PAI-02880,Milestone 2,2025-03-05,2025-03-05,DELAYED,0.0
PAI-02880,Milestone 3,2025-10-06,2025-10-24,COMPLETED,18.0
PAI-02880,Milestone 4,2026-05-10,,PLANNED,
PAI-02880,Milestone 5,2026-12-11,,PLANNED,
PAI-02880,Milestone 6,2027-07-14,,PLANNED,
PAI-02881,Milestone 1,2024-04-18,2024-07-10,DELAYED,83.0
PAI-02881,Milestone 2,2024-10-11,2024-12-01,COMPLETED,51.0
PAI-02881,Milestone 3,2025-04-06,2025-08-04,COMPLETED,120.0
PAI-02881,Milestone 4,2025-09-29,2025-12-18,COMPLETED,80.0
PAI-02881,Milestone 5,2026-03-24,,PLANNED,
PAI-02882,Milestone 1,2025-07-05,2025-09-01,COMPLETED,58.0
PAI-02882,Milestone 2,2026-02-18,2026-03-11,COMPLETED,21.0
PAI-02882,Milestone 3,2026-10-04,,PLANNED,
PAI-02882,Milestone 4,2027-05-19,,PLANNED,
PAI-02882,Milestone 5,2028-01-02,,PLANNED,
PAI-02882,Milestone 6,2028-08-17,,PLANNED,
PAI-02883,Milestone 1,2023-11-08,2023-11-19,COMPLETED,11.0
PAI-02883,Milestone 2,2024-05-30,2024-06-02,COMPLETED,3.0
PAI-02883,Milestone 3,2024-12-19,2025-01-18,COMPLETED,30.0
PAI-02883,Milestone 4,2025-07-11,2025-08-26,COMPLETED,46.0
PAI-02883,Milestone 5,2026-01-30,2026-02-28,COMPLETED,29.0
PAI-02883,Milestone 6,2026-08-22,,PLANNED,
PAI-02883,Milestone 7,2027-03-13,,PLANNED,
PAI-02884,Milestone 1,2025-03-29,2025-05-23,DELAYED,55.0
PAI-02884,Milestone 2,2025-07-12,2025-07-21,DELAYED,9.0
PAI-02884,Milestone 3,2025-10-26,2025-11-01,DELAYED,6.0
PAI-02884,Milestone 4,2026-02-08,2026-02-08,COMPLETED,0.0
PAI-02884,Milestone 5,2026-05-25,,PLANNED,
PAI-02884,Milestone 6,2026-09-07,,PLANNED,
PAI-02884,Milestone 7,2026-12-22,,PLANNED,
PAI-02884,Milestone 8,2027-04-06,,PLANNED,
PAI-02885,Milestone 1,2024-04-06,2024-05-03,COMPLETED,27.0
PAI-02885,Milestone 2,2024-08-04,2024-08-29,COMPLETED,25.0
PAI-02885,Milestone 3,2024-12-01,2025-01-10,COMPLETED,40.0
PAI-02885,Milestone 4,2025-03-31,2025-05-11,COMPLETED,41.0
PAI-02885,Milestone 5,2025-07-28,2025-10-05,DELAYED,69.0
PAI-02885,Milestone 6,2025-11-25,2025-12-21,COMPLETED,26.0
PAI-02885,Milestone 7,2026-03-24,2026-03-24,COMPLETED,0.0
PAI-02885,Milestone 8,2026-07-22,,PLANNED,
PAI-02886,Milestone 1,2025-05-20,2025-06-15,DELAYED,26.0
PAI-02886,Milestone 2,2025-09-29,2025-11-15,COMPLETED,47.0
PAI-02886,Milestone 3,2026-02-07,2026-04-07,COMPLETED,59.0
PAI-02886,Milestone 4,2026-06-19,,PLANNED,
PAI-02886,Milestone 5,2026-10-28,,PLANNED,
PAI-02887,Milestone 1,2025-07-01,2025-07-01,COMPLETED,0.0
PAI-02887,Milestone 2,2025-11-02,2025-11-02,COMPLETED,0.0
PAI-02887,Milestone 3,2026-03-06,2026-04-05,COMPLETED,30.0
PAI-02887,Milestone 4,2026-07-08,,PLANNED,
PAI-02887,Milestone 5,2026-11-08,,PLANNED,
PAI-02887,Milestone 6,2027-03-12,,PLANNED,
PAI-02887,Milestone 7,2027-07-14,,PLANNED,
PAI-02888,Milestone 1,2023-11-15,2023-11-15,COMPLETED,0.0
PAI-02888,Milestone 2,2024-03-25,2024-03-25,COMPLETED,0.0
PAI-02888,Milestone 3,2024-08-02,2024-08-14,DELAYED,12.0
PAI-02888,Milestone 4,2024-12-11,2024-12-11,COMPLETED,0.0
PAI-02888,Milestone 5,2025-04-20,2025-04-20,COMPLETED,0.0
PAI-02888,Milestone 6,2025-08-29,2025-08-29,DELAYED,0.0
PAI-02888,Milestone 7,2026-01-06,2026-02-13,COMPLETED,38.0
PAI-02888,Milestone 8,2026-05-17,,PLANNED,
PAI-02889,Milestone 1,2025-05-17,2025-06-19,COMPLETED,33.0
PAI-02889,Milestone 2,2025-08-20,2025-09-14,COMPLETED,25.0
PAI-02889,Milestone 3,2025-11-23,2026-01-10,DELAYED,48.0
PAI-02889,Milestone 4,2026-02-26,2026-03-15,DELAYED,17.0
PAI-02889,Milestone 5,2026-06-02,,PLANNED,
PAI-02889,Milestone 6,2026-09-05,,PLANNED,
PAI-02889,Milestone 7,2026-12-09,,PLANNED,
PAI-02889,Milestone 8,2027-03-14,,PLANNED,
PAI-02890,Milestone 1,2025-12-09,2026-02-13,COMPLETED,66.0
PAI-02890,Milestone 2,2026-06-08,,PLANNED,
PAI-02890,Milestone 3,2026-12-06,,PLANNED,
PAI-02890,Milestone 4,2027-06-05,,PLANNED,
PAI-02890,Milestone 5,2027-12-03,,PLANNED,
PAI-02890,Milestone 6,2028-06-01,,PLANNED,
PAI-02890,Milestone 7,2028-11-29,,PLANNED,
PAI-02891,Milestone 1,2025-05-29,2025-08-05,COMPLETED,68.0
PAI-02891,Milestone 2,2025-10-18,2025-12-15,COMPLETED,58.0
PAI-02891,Milestone 3,2026-03-09,,PLANNED,
PAI-02891,Milestone 4,2026-07-29,,PLANNED,
PAI-02891,Milestone 5,2026-12-18,,PLANNED,
PAI-02892,Milestone 1,2025-10-12,2025-11-20,DELAYED,39.0
PAI-02892,Milestone 2,2026-02-15,,PLANNED,
PAI-02892,Milestone 3,2026-06-21,,PLANNED,
PAI-02892,Milestone 4,2026-10-25,,PLANNED,
PAI-02892,Milestone 5,2027-02-28,,PLANNED,
PAI-02892,Milestone 6,2027-07-04,,PLANNED,
PAI-02893,Milestone 1,2025-08-05,2025-08-05,COMPLETED,0.0
PAI-02893,Milestone 2,2026-01-21,2026-01-21,COMPLETED,0.0
PAI-02893,Milestone 3,2026-07-09,,PLANNED,
PAI-02893,Milestone 4,2026-12-25,,PLANNED,
PAI-02893,Milestone 5,2027-06-12,,PLANNED,
PAI-02893,Milestone 6,2027-11-28,,PLANNED,
PAI-02893,Milestone 7,2028-05-15,,PLANNED,
PAI-02893,Milestone 8,2028-10-31,,PLANNED,
PAI-02894,Milestone 1,2025-12-16,2026-02-02,COMPLETED,48.0
PAI-02894,Milestone 2,2026-05-23,,PLANNED,
PAI-02894,Milestone 3,2026-10-28,,PLANNED,
PAI-02894,Milestone 4,2027-04-04,,PLANNED,
PAI-02894,Milestone 5,2027-09-09,,PLANNED,
PAI-02894,Milestone 6,2028-02-14,,PLANNED,
PAI-02894,Milestone 7,2028-07-21,,PLANNED,
PAI-02895,Milestone 1,2023-10-30,2023-10-30,COMPLETED,0.0
PAI-02895,Milestone 2,2024-04-23,2024-05-07,COMPLETED,14.0
PAI-02895,Milestone 3,2024-10-16,2024-10-16,COMPLETED,0.0
PAI-02895,Milestone 4,2025-04-10,2025-04-10,COMPLETED,0.0
PAI-02895,Milestone 5,2025-10-03,2025-10-03,COMPLETED,0.0
PAI-02896,Milestone 1,2023-08-10,2023-08-27,COMPLETED,17.0
PAI-02896,Milestone 2,2024-01-02,2024-02-28,COMPLETED,57.0
PAI-02896,Milestone 3,2024-05-26,2024-08-10,COMPLETED,76.0
PAI-02896,Milestone 4,2024-10-18,2024-11-16,COMPLETED,29.0
PAI-02896,Milestone 5,2025-03-12,2025-06-07,DELAYED,87.0
PAI-02896,Milestone 6,2025-08-04,2025-11-08,COMPLETED,96.0
PAI-02897,Milestone 1,2026-05-21,,PLANNED,
PAI-02897,Milestone 2,2026-11-20,,PLANNED,
PAI-02897,Milestone 3,2027-05-21,,PLANNED,
PAI-02897,Milestone 4,2027-11-20,,PLANNED,
PAI-02897,Milestone 5,2028-05-20,,PLANNED,
PAI-02897,Milestone 6,2028-11-19,,PLANNED,
PAI-02897,Milestone 7,2029-05-20,,PLANNED,
PAI-02898,Milestone 1,2025-10-16,2026-02-26,DELAYED,133.0
PAI-02898,Milestone 2,2026-01-28,2026-03-30,COMPLETED,61.0
PAI-02898,Milestone 3,2026-05-12,,PLANNED,
PAI-02898,Milestone 4,2026-08-24,,PLANNED,
PAI-02898,Milestone 5,2026-12-06,,PLANNED,
PAI-02898,Milestone 6,2027-03-20,,PLANNED,
PAI-02899,Milestone 1,2025-03-30,2025-03-30,COMPLETED,0.0
PAI-02899,Milestone 2,2025-06-10,2025-06-10,DELAYED,0.0
PAI-02899,Milestone 3,2025-08-22,2025-09-11,COMPLETED,20.0
PAI-02899,Milestone 4,2025-11-02,2025-11-02,COMPLETED,0.0
PAI-02899,Milestone 5,2026-01-14,2026-02-13,DELAYED,30.0
PAI-02899,Milestone 6,2026-03-27,2026-04-09,COMPLETED,13.0
PAI-02899,Milestone 7,2026-06-08,,PLANNED,
PAI-02899,Milestone 8,2026-08-19,,PLANNED,
PAI-02900,Milestone 1,2025-11-22,2025-12-31,DELAYED,39.0
PAI-02900,Milestone 2,2026-02-10,2026-03-24,COMPLETED,42.0
PAI-02900,Milestone 3,2026-05-01,,PLANNED,
PAI-02900,Milestone 4,2026-07-20,,PLANNED,
PAI-02900,Milestone 5,2026-10-08,,PLANNED,
PAI-02900,Milestone 6,2026-12-27,,PLANNED,
PAI-02901,Milestone 1,2026-08-31,,PLANNED,
PAI-02901,Milestone 2,2027-04-02,,PLANNED,
PAI-02901,Milestone 3,2027-11-01,,PLANNED,
PAI-02901,Milestone 4,2028-06-02,,PLANNED,
PAI-02901,Milestone 5,2029-01-01,,PLANNED,
PAI-02902,Milestone 1,2024-08-23,2024-10-20,DELAYED,58.0
PAI-02902,Milestone 2,2025-04-09,2025-06-23,DELAYED,75.0
PAI-02902,Milestone 3,2025-11-23,2025-12-03,DELAYED,10.0
PAI-02902,Milestone 4,2026-07-10,,PLANNED,
PAI-02902,Milestone 5,2027-02-23,,PLANNED,
PAI-02902,Milestone 6,2027-10-10,,PLANNED,
PAI-02903,Milestone 1,2024-01-24,2024-02-15,COMPLETED,22.0
PAI-02903,Milestone 2,2024-07-06,2024-08-22,COMPLETED,47.0
PAI-02903,Milestone 3,2024-12-18,2025-01-20,COMPLETED,33.0
PAI-02903,Milestone 4,2025-05-31,2025-06-21,COMPLETED,21.0
PAI-02903,Milestone 5,2025-11-12,2025-12-24,DELAYED,42.0
PAI-02903,Milestone 6,2026-04-25,,PLANNED,
PAI-02904,Milestone 1,2025-09-24,2025-09-24,COMPLETED,0.0
PAI-02904,Milestone 2,2025-12-14,2025-12-14,COMPLETED,0.0
PAI-02904,Milestone 3,2026-03-04,2026-03-04,COMPLETED,0.0
PAI-02904,Milestone 4,2026-05-24,,PLANNED,
PAI-02904,Milestone 5,2026-08-12,,PLANNED,
PAI-02904,Milestone 6,2026-11-01,,PLANNED,
PAI-02904,Milestone 7,2027-01-20,,PLANNED,
PAI-02905,Milestone 1,2025-10-13,2026-01-01,DELAYED,80.0
PAI-02905,Milestone 2,2026-06-02,,PLANNED,
PAI-02905,Milestone 3,2027-01-20,,PLANNED,
PAI-02905,Milestone 4,2027-09-09,,PLANNED,
PAI-02905,Milestone 5,2028-04-28,,PLANNED,
PAI-02906,Milestone 1,2025-05-03,2025-07-03,COMPLETED,61.0
PAI-02906,Milestone 2,2025-08-11,2025-09-14,COMPLETED,34.0
PAI-02906,Milestone 3,2025-11-19,2025-12-06,COMPLETED,17.0
PAI-02906,Milestone 4,2026-02-27,2026-03-26,COMPLETED,27.0
PAI-02906,Milestone 5,2026-06-07,,PLANNED,
PAI-02906,Milestone 6,2026-09-15,,PLANNED,
PAI-02907,Milestone 1,2025-04-24,2025-05-08,COMPLETED,14.0
PAI-02907,Milestone 2,2025-08-24,2025-08-24,COMPLETED,0.0
PAI-02907,Milestone 3,2025-12-24,2025-12-24,COMPLETED,0.0
PAI-02907,Milestone 4,2026-04-25,2026-04-25,COMPLETED,0.0
PAI-02907,Milestone 5,2026-08-25,,PLANNED,
PAI-02907,Milestone 6,2026-12-25,,PLANNED,
PAI-02907,Milestone 7,2027-04-26,,PLANNED,
PAI-02907,Milestone 8,2027-08-26,,PLANNED,
PAI-02908,Milestone 1,2026-03-03,2026-03-03,COMPLETED,0.0
PAI-02908,Milestone 2,2026-09-14,,PLANNED,
PAI-02908,Milestone 3,2027-03-28,,PLANNED,
PAI-02908,Milestone 4,2027-10-09,,PLANNED,
PAI-02908,Milestone 5,2028-04-21,,PLANNED,
PAI-02908,Milestone 6,2028-11-02,,PLANNED,
PAI-02909,Milestone 1,2025-04-04,2025-04-04,COMPLETED,0.0
PAI-02909,Milestone 2,2025-07-10,2025-07-10,COMPLETED,0.0
PAI-02909,Milestone 3,2025-10-14,2025-11-19,DELAYED,36.0
PAI-02909,Milestone 4,2026-01-19,2026-01-19,COMPLETED,0.0
PAI-02909,Milestone 5,2026-04-25,2026-04-25,COMPLETED,0.0
PAI-02910,Milestone 1,2024-10-01,2025-01-17,COMPLETED,108.0
PAI-02910,Milestone 2,2025-01-08,2025-03-09,COMPLETED,60.0
PAI-02910,Milestone 3,2025-04-17,2025-06-19,COMPLETED,63.0
PAI-02910,Milestone 4,2025-07-25,2025-10-04,COMPLETED,71.0
PAI-02910,Milestone 5,2025-11-01,2026-02-13,DELAYED,104.0
PAI-02910,Milestone 6,2026-02-08,,PLANNED,
PAI-02910,Milestone 7,2026-05-18,,PLANNED,
PAI-02910,Milestone 8,2026-08-25,,PLANNED,
PAI-02911,Milestone 1,2024-12-01,2025-02-04,COMPLETED,65.0
PAI-02911,Milestone 2,2025-06-21,2025-11-05,DELAYED,137.0
PAI-02911,Milestone 3,2026-01-08,,PLANNED,
PAI-02911,Milestone 4,2026-07-29,,PLANNED,
PAI-02911,Milestone 5,2027-02-15,,PLANNED,
PAI-02911,Milestone 6,2027-09-05,,PLANNED,
PAI-02912,Milestone 1,2025-04-03,2025-04-22,COMPLETED,19.0
PAI-02912,Milestone 2,2025-08-28,2025-08-28,COMPLETED,0.0
PAI-02912,Milestone 3,2026-01-21,2026-01-21,COMPLETED,0.0
PAI-02912,Milestone 4,2026-06-17,,PLANNED,
PAI-02912,Milestone 5,2026-11-11,,PLANNED,
PAI-02912,Milestone 6,2027-04-06,,PLANNED,
PAI-02912,Milestone 7,2027-08-31,,PLANNED,
PAI-02913,Milestone 1,2025-02-23,2025-04-24,COMPLETED,60.0
PAI-02913,Milestone 2,2025-10-02,2025-10-29,COMPLETED,27.0
PAI-02913,Milestone 3,2026-05-11,,PLANNED,
PAI-02913,Milestone 4,2026-12-19,,PLANNED,
PAI-02913,Milestone 5,2027-07-28,,PLANNED,
PAI-02913,Milestone 6,2028-03-05,,PLANNED,
PAI-02913,Milestone 7,2028-10-12,,PLANNED,
PAI-02914,Milestone 1,2025-03-29,2025-04-19,COMPLETED,21.0
PAI-02914,Milestone 2,2025-10-16,2025-12-07,COMPLETED,52.0
PAI-02914,Milestone 3,2026-05-04,,PLANNED,
PAI-02914,Milestone 4,2026-11-21,,PLANNED,
PAI-02914,Milestone 5,2027-06-10,,PLANNED,
PAI-02914,Milestone 6,2027-12-27,,PLANNED,
PAI-02914,Milestone 7,2028-07-15,,PLANNED,
PAI-02915,Milestone 1,2025-10-27,2026-01-14,COMPLETED,79.0
PAI-02915,Milestone 2,2026-06-01,,PLANNED,
PAI-02915,Milestone 3,2027-01-05,,PLANNED,
PAI-02915,Milestone 4,2027-08-10,,PLANNED,
PAI-02915,Milestone 5,2028-03-15,,PLANNED,
PAI-02915,Milestone 6,2028-10-18,,PLANNED,
PAI-02916,Milestone 1,2026-01-16,2026-03-13,COMPLETED,56.0
PAI-02916,Milestone 2,2026-04-25,,PLANNED,
PAI-02916,Milestone 3,2026-08-01,,PLANNED,
PAI-02916,Milestone 4,2026-11-08,,PLANNED,
PAI-02916,Milestone 5,2027-02-14,,PLANNED,
PAI-02916,Milestone 6,2027-05-24,,PLANNED,
PAI-02916,Milestone 7,2027-08-30,,PLANNED,
PAI-02917,Milestone 1,2023-11-23,2024-01-08,COMPLETED,46.0
PAI-02917,Milestone 2,2024-06-20,2024-07-10,COMPLETED,20.0
PAI-02917,Milestone 3,2025-01-16,2025-01-16,DELAYED,0.0
PAI-02917,Milestone 4,2025-08-14,2025-08-25,COMPLETED,11.0
PAI-02917,Milestone 5,2026-03-12,2026-03-24,DELAYED,12.0
PAI-02917,Milestone 6,2026-10-08,,PLANNED,
PAI-02917,Milestone 7,2027-05-06,,PLANNED,
PAI-02918,Milestone 1,2025-01-28,2025-03-19,COMPLETED,50.0
PAI-02918,Milestone 2,2025-08-03,2025-08-03,COMPLETED,0.0
PAI-02918,Milestone 3,2026-02-07,2026-03-07,DELAYED,28.0
PAI-02918,Milestone 4,2026-08-13,,PLANNED,
PAI-02918,Milestone 5,2027-02-16,,PLANNED,
PAI-02919,Milestone 1,2025-11-02,2025-12-02,COMPLETED,30.0
PAI-02919,Milestone 2,2026-06-04,,PLANNED,
PAI-02919,Milestone 3,2027-01-04,,PLANNED,
PAI-02919,Milestone 4,2027-08-07,,PLANNED,
PAI-02919,Milestone 5,2028-03-08,,PLANNED,
PAI-02919,Milestone 6,2028-10-08,,PLANNED,
PAI-02920,Milestone 1,2025-02-17,2025-04-17,COMPLETED,59.0
PAI-02920,Milestone 2,2025-08-14,2025-09-07,COMPLETED,24.0
PAI-02920,Milestone 3,2026-02-08,2026-04-25,COMPLETED,76.0
PAI-02920,Milestone 4,2026-08-06,,PLANNED,
PAI-02920,Milestone 5,2027-01-31,,PLANNED,
PAI-02920,Milestone 6,2027-07-28,,PLANNED,
PAI-02920,Milestone 7,2028-01-22,,PLANNED,
PAI-02921,Milestone 1,2024-04-25,2024-04-25,COMPLETED,0.0
PAI-02921,Milestone 2,2024-12-05,2025-01-05,COMPLETED,31.0
PAI-02921,Milestone 3,2025-07-17,2025-08-09,COMPLETED,23.0
PAI-02921,Milestone 4,2026-02-26,,PLANNED,
PAI-02921,Milestone 5,2026-10-07,,PLANNED,
PAI-02921,Milestone 6,2027-05-19,,PLANNED,
PAI-02921,Milestone 7,2027-12-29,,PLANNED,
PAI-02922,Milestone 1,2024-07-09,2024-07-21,COMPLETED,12.0
PAI-02922,Milestone 2,2024-11-23,2024-11-23,COMPLETED,0.0
PAI-02922,Milestone 3,2025-04-09,2025-04-17,DELAYED,8.0
PAI-02922,Milestone 4,2025-08-23,2025-08-23,COMPLETED,0.0
PAI-02922,Milestone 5,2026-01-07,2026-01-07,COMPLETED,0.0
PAI-02922,Milestone 6,2026-05-24,,PLANNED,
PAI-02922,Milestone 7,2026-10-07,,PLANNED,
PAI-02922,Milestone 8,2027-02-21,,PLANNED,
PAI-02923,Milestone 1,2025-10-24,2025-10-24,DELAYED,0.0
PAI-02923,Milestone 2,2026-04-17,,PLANNED,
PAI-02923,Milestone 3,2026-10-08,,PLANNED,
PAI-02923,Milestone 4,2027-04-01,,PLANNED,
PAI-02923,Milestone 5,2027-09-22,,PLANNED,
PAI-02924,Milestone 1,2024-05-02,2024-05-02,DELAYED,0.0
PAI-02924,Milestone 2,2024-12-06,2025-01-16,COMPLETED,41.0
PAI-02924,Milestone 3,2025-07-12,2025-10-01,COMPLETED,81.0
PAI-02924,Milestone 4,2026-02-15,2026-03-06,COMPLETED,19.0
PAI-02924,Milestone 5,2026-09-21,,PLANNED,
PAI-02924,Milestone 6,2027-04-27,,PLANNED,
PAI-02924,Milestone 7,2027-12-01,,PLANNED,
PAI-02925,Milestone 1,2024-01-22,2024-04-02,COMPLETED,71.0
PAI-02925,Milestone 2,2024-03-25,2024-06-21,COMPLETED,88.0
PAI-02925,Milestone 3,2024-05-27,2024-08-11,COMPLETED,76.0
PAI-02925,Milestone 4,2024-07-29,2024-09-02,COMPLETED,35.0
PAI-02925,Milestone 5,2024-10-01,2024-11-01,COMPLETED,31.0
PAI-02925,Milestone 6,2024-12-03,2025-02-21,COMPLETED,80.0
PAI-02925,Milestone 7,2025-02-04,2025-02-28,COMPLETED,24.0
PAI-02925,Milestone 8,2025-04-08,2025-06-25,COMPLETED,78.0
PAI-02926,Milestone 1,2024-09-27,2024-09-27,COMPLETED,0.0
PAI-02926,Milestone 2,2025-03-28,2025-03-28,COMPLETED,0.0
PAI-02926,Milestone 3,2025-09-25,2025-09-25,COMPLETED,0.0
PAI-02926,Milestone 4,2026-03-26,2026-03-26,COMPLETED,0.0
PAI-02926,Milestone 5,2026-09-23,,PLANNED,
PAI-02926,Milestone 6,2027-03-24,,PLANNED,
PAI-02927,Milestone 1,2024-05-25,2024-05-25,COMPLETED,0.0
PAI-02927,Milestone 2,2024-11-28,2025-01-24,COMPLETED,57.0
PAI-02927,Milestone 3,2025-06-03,2025-06-03,COMPLETED,0.0
PAI-02927,Milestone 4,2025-12-07,2025-12-27,COMPLETED,20.0
PAI-02927,Milestone 5,2026-06-12,,PLANNED,
PAI-02927,Milestone 6,2026-12-16,,PLANNED,
PAI-02927,Milestone 7,2027-06-21,,PLANNED,
PAI-02927,Milestone 8,2027-12-25,,PLANNED,
PAI-02928,Milestone 1,2026-10-02,,PLANNED,
PAI-02928,Milestone 2,2027-07-21,,PLANNED,
PAI-02928,Milestone 3,2028-05-08,,PLANNED,
PAI-02928,Milestone 4,2029-02-24,,PLANNED,
PAI-02928,Milestone 5,2029-12-13,,PLANNED,
PAI-02929,Milestone 1,2025-12-08,2025-12-08,COMPLETED,0.0
PAI-02929,Milestone 2,2026-03-10,2026-03-10,COMPLETED,0.0
PAI-02929,Milestone 3,2026-06-09,,PLANNED,
PAI-02929,Milestone 4,2026-09-09,,PLANNED,
PAI-02929,Milestone 5,2026-12-09,,PLANNED,
PAI-02930,Milestone 1,2024-08-30,2024-08-30,COMPLETED,0.0
PAI-02930,Milestone 2,2025-04-11,2025-04-11,COMPLETED,0.0
PAI-02930,Milestone 3,2025-11-21,2025-11-21,COMPLETED,0.0
PAI-02930,Milestone 4,2026-07-03,,PLANNED,
PAI-02930,Milestone 5,2027-02-12,,PLANNED,
PAI-02931,Milestone 1,2024-04-15,2024-04-15,COMPLETED,0.0
PAI-02931,Milestone 2,2024-10-12,2024-11-25,COMPLETED,44.0
PAI-02931,Milestone 3,2025-04-10,2025-04-18,COMPLETED,8.0
PAI-02931,Milestone 4,2025-10-07,2025-10-07,DELAYED,0.0
PAI-02931,Milestone 5,2026-04-05,2026-04-05,COMPLETED,0.0
PAI-02931,Milestone 6,2026-10-02,,PLANNED,
PAI-02931,Milestone 7,2027-03-31,,PLANNED,
PAI-02932,Milestone 1,2026-07-30,,PLANNED,
PAI-02932,Milestone 2,2027-02-28,,PLANNED,
PAI-02932,Milestone 3,2027-09-28,,PLANNED,
PAI-02932,Milestone 4,2028-04-28,,PLANNED,
PAI-02932,Milestone 5,2028-11-26,,PLANNED,
PAI-02933,Milestone 1,2023-12-25,2023-12-28,COMPLETED,3.0
PAI-02933,Milestone 2,2024-06-12,2024-07-09,COMPLETED,27.0
PAI-02933,Milestone 3,2024-11-29,2025-01-25,COMPLETED,57.0
PAI-02933,Milestone 4,2025-05-18,2025-07-11,COMPLETED,54.0
PAI-02933,Milestone 5,2025-11-04,2025-12-29,COMPLETED,55.0
PAI-02934,Milestone 1,2024-06-26,2024-06-26,COMPLETED,0.0
PAI-02934,Milestone 2,2025-02-16,2025-02-16,COMPLETED,0.0
PAI-02934,Milestone 3,2025-10-09,2025-10-09,COMPLETED,0.0
PAI-02934,Milestone 4,2026-05-31,,PLANNED,
PAI-02934,Milestone 5,2027-01-21,,PLANNED,
PAI-02935,Milestone 1,2023-12-05,2024-02-26,DELAYED,83.0
PAI-02935,Milestone 2,2024-05-28,2024-09-01,COMPLETED,96.0
PAI-02935,Milestone 3,2024-11-20,2024-12-27,COMPLETED,37.0
PAI-02935,Milestone 4,2025-05-14,2025-06-26,COMPLETED,43.0
PAI-02935,Milestone 5,2025-11-05,2025-12-30,DELAYED,55.0
PAI-02936,Milestone 1,2025-11-17,2026-01-10,DELAYED,54.0
PAI-02936,Milestone 2,2026-05-07,,PLANNED,
PAI-02936,Milestone 3,2026-10-25,,PLANNED,
PAI-02936,Milestone 4,2027-04-14,,PLANNED,
PAI-02936,Milestone 5,2027-10-02,,PLANNED,
PAI-02936,Milestone 6,2028-03-21,,PLANNED,
PAI-02937,Milestone 1,2025-11-14,2025-11-14,COMPLETED,0.0
PAI-02937,Milestone 2,2026-06-22,,PLANNED,
PAI-02937,Milestone 3,2027-01-28,,PLANNED,
PAI-02937,Milestone 4,2027-09-05,,PLANNED,
PAI-02937,Milestone 5,2028-04-12,,PLANNED,
PAI-02937,Milestone 6,2028-11-18,,PLANNED,
PAI-02938,Milestone 1,2024-09-08,2024-10-05,DELAYED,27.0
PAI-02938,Milestone 2,2024-12-22,2024-12-22,COMPLETED,0.0
PAI-02938,Milestone 3,2025-04-06,2025-06-07,DELAYED,62.0
PAI-02938,Milestone 4,2025-07-20,2025-07-20,COMPLETED,0.0
PAI-02938,Milestone 5,2025-11-02,2025-11-25,COMPLETED,23.0
