milestone_id,internal_project_id,milestone_name,planned_date,actual_date,status,delay_days
MS-00470-04-01,PAI-00470,Milestone 4-1,2024-06-15,2024-07-02,COMPLETED,17
MS-00470-04-02,PAI-00470,Milestone 4-2,2024-05-26,2024-06-03,COMPLETED,8
MS-00470-08-01,PAI-00470,Milestone 8-1,2024-10-05,2024-10-30,COMPLETED,25
MS-00470-08-02,PAI-00470,Milestone 8-2,2024-10-24,2024-10-27,COMPLETED,3
MS-00470-12-01,PAI-00470,Milestone 12-1,2025-02-08,2025-02-08,COMPLETED,0
MS-00470-16-01,PAI-00470,Milestone 16-1,2025-06-26,2025-06-26,COMPLETED,0
MS-00470-16-02,PAI-00470,Milestone 16-2,2025-07-08,2025-08-04,COMPLETED,27
MS-00470-20-01,PAI-00470,Milestone 20-1,2025-11-07,2025-11-30,COMPLETED,23
MS-00470-20-02,PAI-00470,Milestone 20-2,2025-09-27,2025-09-27,COMPLETED,0
MS-00470-24-01,PAI-00470,Milestone 24-1,2026-01-11,2026-01-22,COMPLETED,11
MS-00470-24-02,PAI-00470,Milestone 24-2,2026-03-17,2026-04-01,COMPLETED,15
MS-00471-04-01,PAI-00471,Milestone 4-1,2024-06-19,2024-07-28,COMPLETED,39
MS-00471-04-02,PAI-00471,Milestone 4-2,2024-06-22,2024-07-03,COMPLETED,11
MS-00471-08-01,PAI-00471,Milestone 8-1,2024-10-28,,DELAYED,0
MS-00471-08-02,PAI-00471,Milestone 8-2,2024-09-20,,DELAYED,0
MS-00471-12-01,PAI-00471,Milestone 12-1,2025-03-15,2025-04-11,COMPLETED,27
MS-00471-12-02,PAI-00471,Milestone 12-2,2025-01-20,2025-03-03,COMPLETED,42
MS-00471-16-01,PAI-00471,Milestone 16-1,2025-05-19,2025-05-20,COMPLETED,1
MS-00471-20-01,PAI-00471,Milestone 20-1,2025-09-21,2025-09-22,COMPLETED,1
MS-00471-20-02,PAI-00471,Milestone 20-2,2025-09-12,,DELAYED,0
MS-00471-24-01,PAI-00471,Milestone 24-1,2026-03-04,2026-03-04,COMPLETED,0
MS-00472-04-01,PAI-00472,Milestone 4-1,2024-07-04,2024-09-01,COMPLETED,59
MS-00472-08-01,PAI-00472,Milestone 8-1,2024-10-05,2024-10-05,COMPLETED,0
MS-00472-12-01,PAI-00472,Milestone 12-1,2025-02-05,2025-04-01,COMPLETED,55
MS-00472-12-02,PAI-00472,Milestone 12-2,2025-01-20,2025-02-16,COMPLETED,27
MS-00472-16-01,PAI-00472,Milestone 16-1,2025-05-12,,DELAYED,0
MS-00472-20-01,PAI-00472,Milestone 20-1,2025-09-13,2025-10-17,COMPLETED,34
MS-00472-20-02,PAI-00472,Milestone 20-2,2025-09-27,2025-10-14,COMPLETED,17
MS-00472-24-01,PAI-00472,Milestone 24-1,2026-01-11,2026-02-01,COMPLETED,21
MS-00473-04-01,PAI-00473,Milestone 4-1,2024-05-20,2024-06-15,COMPLETED,26
MS-00473-04-02,PAI-00473,Milestone 4-2,2024-07-04,2024-07-08,COMPLETED,4
MS-00473-08-01,PAI-00473,Milestone 8-1,2024-11-10,,DELAYED,0
MS-00473-12-01,PAI-00473,Milestone 12-1,2025-02-11,2025-02-11,COMPLETED,0
MS-00473-16-01,PAI-00473,Milestone 16-1,2025-05-11,2025-05-18,COMPLETED,7
MS-00473-16-02,PAI-00473,Milestone 16-2,2025-06-24,2025-07-24,COMPLETED,30
MS-00473-20-01,PAI-00473,Milestone 20-1,2025-09-13,,DELAYED,0
MS-00473-24-01,PAI-00473,Milestone 24-1,2026-01-17,2026-01-27,COMPLETED,10
MS-00474-04-01,PAI-00474,Milestone 4-1,2024-06-15,2024-07-15,COMPLETED,30
MS-00474-08-01,PAI-00474,Milestone 8-1,2024-10-05,2024-10-05,COMPLETED,0
MS-00474-12-01,PAI-00474,Milestone 12-1,2025-02-16,,DELAYED,0
MS-00474-16-01,PAI-00474,Milestone 16-1,2025-06-24,2025-07-04,COMPLETED,10
MS-00474-20-01,PAI-00474,Milestone 20-1,2025-09-26,2025-10-31,COMPLETED,35
MS-00474-24-01,PAI-00474,Milestone 24-1,2026-03-08,2026-04-01,COMPLETED,24
MS-00475-04-01,PAI-00475,Milestone 4-1,2024-06-10,2024-06-16,COMPLETED,6
MS-00475-04-02,PAI-00475,Milestone 4-2,2024-07-04,2024-08-09,COMPLETED,36
MS-00475-08-01,PAI-00475,Milestone 8-1,2024-09-17,2024-10-11,COMPLETED,24
MS-00475-12-01,PAI-00475,Milestone 12-1,2025-02-18,2025-03-04,COMPLETED,14
MS-00475-16-01,PAI-00475,Milestone 16-1,2025-06-28,2025-06-28,COMPLETED,0
MS-00475-16-02,PAI-00475,Milestone 16-2,2025-06-25,2025-07-22,COMPLETED,27
MS-00475-20-01,PAI-00475,Milestone 20-1,2025-09-12,2025-09-12,COMPLETED,0
MS-00475-20-02,PAI-00475,Milestone 20-2,2025-11-01,2025-11-03,COMPLETED,2
MS-00475-24-01,PAI-00475,Milestone 24-1,2026-02-14,2026-02-19,COMPLETED,5
MS-00475-24-02,PAI-00475,Milestone 24-2,2026-01-30,2026-02-20,COMPLETED,21
MS-00476-04-01,PAI-00476,Milestone 4-1,2024-06-26,2024-07-01,COMPLETED,5
MS-00476-08-01,PAI-00476,Milestone 8-1,2024-10-09,,DELAYED,0
MS-00476-08-02,PAI-00476,Milestone 8-2,2024-11-17,,DELAYED,0
MS-00476-12-01,PAI-00476,Milestone 12-1,2025-02-16,2025-03-17,COMPLETED,29
MS-00476-16-01,PAI-00476,Milestone 16-1,2025-06-20,2025-07-16,COMPLETED,26
MS-00476-16-02,PAI-00476,Milestone 16-2,2025-05-19,2025-05-19,COMPLETED,0
MS-00476-20-01,PAI-00476,Milestone 20-1,2025-09-10,2025-09-29,COMPLETED,19
MS-00476-24-01,PAI-00476,Milestone 24-1,2026-03-14,2026-03-29,COMPLETED,15
MS-00476-24-02,PAI-00476,Milestone 24-2,2026-03-09,,DELAYED,0
MS-00477-04-01,PAI-00477,Milestone 4-1,2024-06-27,2024-06-27,COMPLETED,0
MS-00477-04-02,PAI-00477,Milestone 4-2,2024-06-20,2024-06-20,COMPLETED,0
MS-00477-08-01,PAI-00477,Milestone 8-1,2024-10-17,2024-10-26,COMPLETED,9
MS-00477-08-02,PAI-00477,Milestone 8-2,2024-10-14,2024-10-14,COMPLETED,0
MS-00477-12-01,PAI-00477,Milestone 12-1,2025-02-11,2025-02-11,COMPLETED,0
MS-00477-16-01,PAI-00477,Milestone 16-1,2025-05-27,2025-05-27,COMPLETED,0
MS-00477-16-02,PAI-00477,Milestone 16-2,2025-06-13,2025-06-13,COMPLETED,0
MS-00477-20-01,PAI-00477,Milestone 20-1,2025-10-24,2025-10-26,COMPLETED,2
MS-00477-24-01,PAI-00477,Milestone 24-1,2026-01-12,2026-01-18,COMPLETED,6
MS-00477-24-02,PAI-00477,Milestone 24-2,2026-01-13,2026-01-21,COMPLETED,8
MS-00478-04-01,PAI-00478,Milestone 4-1,2024-05-20,2024-06-24,COMPLETED,35
MS-00478-04-02,PAI-00478,Milestone 4-2,2024-06-17,2024-06-17,COMPLETED,0
MS-00478-08-01,PAI-00478,Milestone 8-1,2024-11-07,2024-12-11,COMPLETED,34
MS-00478-08-02,PAI-00478,Milestone 8-2,2024-11-11,2024-11-24,COMPLETED,13
MS-00478-12-01,PAI-00478,Milestone 12-1,2025-02-12,,DELAYED,0
MS-00478-12-02,PAI-00478,Milestone 12-2,2025-02-23,2025-03-18,COMPLETED,23
MS-00478-16-01,PAI-00478,Milestone 16-1,2025-05-30,2025-05-30,COMPLETED,0
MS-00478-16-02,PAI-00478,Milestone 16-2,2025-06-11,2025-07-28,COMPLETED,47
MS-00478-20-01,PAI-00478,Milestone 20-1,2025-09-16,2025-09-30,COMPLETED,14
MS-00478-24-01,PAI-00478,Milestone 24-1,2026-03-02,2026-04-17,COMPLETED,46
MS-00478-24-02,PAI-00478,Milestone 24-2,2026-01-13,2026-03-03,COMPLETED,49
MS-00479-04-01,PAI-00479,Milestone 4-1,2024-07-15,2024-07-15,COMPLETED,0
MS-00479-08-01,PAI-00479,Milestone 8-1,2024-09-26,2024-09-26,COMPLETED,0
MS-00479-12-01,PAI-00479,Milestone 12-1,2025-01-17,2025-02-21,COMPLETED,35
MS-00479-12-02,PAI-00479,Milestone 12-2,2025-01-13,,DELAYED,0
MS-00479-16-01,PAI-00479,Milestone 16-1,2025-06-22,,DELAYED,0
MS-00479-20-01,PAI-00479,Milestone 20-1,2025-10-30,,DELAYED,0
MS-00479-20-02,PAI-00479,Milestone 20-2,2025-09-10,2025-10-26,COMPLETED,46
MS-00479-24-01,PAI-00479,Milestone 24-1,2026-02-14,,DELAYED,0
MS-00480-04-01,PAI-00480,Milestone 4-1,2024-07-17,,DELAYED,0
MS-00480-08-01,PAI-00480,Milestone 8-1,2024-09-10,2024-09-23,COMPLETED,13
MS-00480-08-02,PAI-00480,Milestone 8-2,2024-09-14,,DELAYED,0
MS-00480-12-01,PAI-00480,Milestone 12-1,2025-02-14,2025-03-29,COMPLETED,43
MS-00480-12-02,PAI-00480,Milestone 12-2,2025-02-23,2025-03-24,COMPLETED,29
MS-00480-16-01,PAI-00480,Milestone 16-1,2025-06-16,,DELAYED,0
MS-00480-20-01,PAI-00480,Milestone 20-1,2025-10-19,2025-11-30,COMPLETED,42
MS-00480-24-01,PAI-00480,Milestone 24-1,2026-01-16,,DELAYED,0
MS-00481-04-01,PAI-00481,Milestone 4-1,2024-05-24,2024-06-15,COMPLETED,22
MS-00481-08-01,PAI-00481,Milestone 8-1,2024-10-14,2024-11-01,COMPLETED,18
MS-00481-08-02,PAI-00481,Milestone 8-2,2024-10-13,2024-10-27,COMPLETED,14
MS-00481-12-01,PAI-00481,Milestone 12-1,2025-01-19,2025-02-13,COMPLETED,25
MS-00481-16-01,PAI-00481,Milestone 16-1,2025-05-18,2025-05-18,COMPLETED,0
MS-00481-20-01,PAI-00481,Milestone 20-1,2025-10-27,2025-11-21,COMPLETED,25
MS-00481-24-01,PAI-00481,Milestone 24-1,2026-03-08,,DELAYED,0
MS-00481-24-02,PAI-00481,Milestone 24-2,2026-01-27,,DELAYED,0
MS-00482-04-01,PAI-00482,Milestone 4-1,2024-06-16,2024-08-03,COMPLETED,48
MS-00482-08-01,PAI-00482,Milestone 8-1,2024-10-07,2024-11-21,COMPLETED,45
MS-00482-08-02,PAI-00482,Milestone 8-2,2024-09-19,,DELAYED,0
MS-00482-12-01,PAI-00482,Milestone 12-1,2025-01-24,,DELAYED,0
MS-00482-12-02,PAI-00482,Milestone 12-2,2025-02-05,2025-03-31,COMPLETED,54
MS-00482-16-01,PAI-00482,Milestone 16-1,2025-07-11,,DELAYED,0
MS-00482-20-01,PAI-00482,Milestone 20-1,2025-10-23,,DELAYED,0
MS-00482-24-01,PAI-00482,Milestone 24-1,2026-03-07,2026-03-22,COMPLETED,15
MS-00483-04-01,PAI-00483,Milestone 4-1,2024-07-03,,DELAYED,0
MS-00483-08-01,PAI-00483,Milestone 8-1,2024-11-14,2024-11-14,COMPLETED,0
MS-00483-08-02,PAI-00483,Milestone 8-2,2024-09-29,2024-10-14,COMPLETED,15
MS-00483-12-01,PAI-00483,Milestone 12-1,2025-02-28,,DELAYED,0
MS-00483-12-02,PAI-00483,Milestone 12-2,2025-01-28,2025-01-28,COMPLETED,0
MS-00483-16-01,PAI-00483,Milestone 16-1,2025-05-15,2025-06-14,COMPLETED,30
MS-00483-16-02,PAI-00483,Milestone 16-2,2025-06-12,,DELAYED,0
MS-00483-20-01,PAI-00483,Milestone 20-1,2025-10-13,,DELAYED,0
MS-00483-24-01,PAI-00483,Milestone 24-1,2026-02-25,,DELAYED,0
MS-00484-04-01,PAI-00484,Milestone 4-1,2024-05-20,2024-05-31,COMPLETED,11
MS-00484-04-02,PAI-00484,Milestone 4-2,2024-05-12,,DELAYED,0
MS-00484-08-01,PAI-00484,Milestone 8-1,2024-11-15,2024-11-15,COMPLETED,0
MS-00484-08-02,PAI-00484,Milestone 8-2,2024-11-16,2024-12-10,COMPLETED,24
MS-00484-12-01,PAI-00484,Milestone 12-1,2025-03-08,2025-04-17,COMPLETED,40
MS-00484-16-01,PAI-00484,Milestone 16-1,2025-07-14,2025-08-04,COMPLETED,21
MS-00484-20-01,PAI-00484,Milestone 20-1,2025-09-27,,DELAYED,0
MS-00484-24-01,PAI-00484,Milestone 24-1,2026-02-28,2026-02-28,COMPLETED,0
MS-00485-04-01,PAI-00485,Milestone 4-1,2024-06-08,2024-08-23,COMPLETED,76
MS-00485-08-01,PAI-00485,Milestone 8-1,2024-11-16,,DELAYED,0
MS-00485-12-01,PAI-00485,Milestone 12-1,2025-03-01,,DELAYED,0
MS-00485-16-01,PAI-00485,Milestone 16-1,2025-05-16,2025-05-17,COMPLETED,1
MS-00485-16-02,PAI-00485,Milestone 16-2,2025-07-06,2025-07-15,COMPLETED,9
MS-00485-20-01,PAI-00485,Milestone 20-1,2025-10-07,,DELAYED,0
MS-00485-20-02,PAI-00485,Milestone 20-2,2025-11-18,,DELAYED,0
MS-00485-24-01,PAI-00485,Milestone 24-1,2026-01-26,2026-02-28,COMPLETED,33
MS-00485-24-02,PAI-00485,Milestone 24-2,2026-01-14,,DELAYED,0
MS-00486-04-01,PAI-00486,Milestone 4-1,2024-07-07,,DELAYED,0
MS-00486-08-01,PAI-00486,Milestone 8-1,2024-09-19,2024-09-29,COMPLETED,10
MS-00486-12-01,PAI-00486,Milestone 12-1,2025-02-09,2025-02-18,COMPLETED,9
MS-00486-12-02,PAI-00486,Milestone 12-2,2025-01-27,2025-03-15,COMPLETED,47
MS-00486-16-01,PAI-00486,Milestone 16-1,2025-05-14,2025-06-04,COMPLETED,21
MS-00486-20-01,PAI-00486,Milestone 20-1,2025-11-03,,DELAYED,0
MS-00486-20-02,PAI-00486,Milestone 20-2,2025-10-19,,DELAYED,0
MS-00486-24-01,PAI-00486,Milestone 24-1,2026-02-04,,DELAYED,0
MS-00486-24-02,PAI-00486,Milestone 24-2,2026-01-23,,DELAYED,0
MS-00487-04-01,PAI-00487,Milestone 4-1,2024-06-16,2024-06-16,COMPLETED,0
MS-00487-08-01,PAI-00487,Milestone 8-1,2024-09-25,2024-10-26,COMPLETED,31
MS-00487-12-01,PAI-00487,Milestone 12-1,2025-03-08,,DELAYED,0
MS-00487-12-02,PAI-00487,Milestone 12-2,2025-02-06,2025-02-27,COMPLETED,21
MS-00487-16-01,PAI-00487,Milestone 16-1,2025-06-07,2025-07-28,COMPLETED,51
MS-00487-16-02,PAI-00487,Milestone 16-2,2025-05-21,2025-05-26,COMPLETED,5
MS-00487-20-01,PAI-00487,Milestone 20-1,2025-09-27,,DELAYED,0
MS-00487-20-02,PAI-00487,Milestone 20-2,2025-10-23,2025-11-10,COMPLETED,18
MS-00487-24-01,PAI-00487,Milestone 24-1,2026-02-09,,DELAYED,0
MS-00488-04-01,PAI-00488,Milestone 4-1,2024-05-27,2024-06-06,COMPLETED,10
MS-00488-04-02,PAI-00488,Milestone 4-2,2024-06-05,2024-07-24,COMPLETED,49
MS-00488-08-01,PAI-00488,Milestone 8-1,2024-10-05,2024-11-20,COMPLETED,46
MS-00488-12-01,PAI-00488,Milestone 12-1,2025-01-21,2025-02-01,COMPLETED,11
MS-00488-16-01,PAI-00488,Milestone 16-1,2025-07-07,2025-07-31,COMPLETED,24
MS-00488-20-01,PAI-00488,Milestone 20-1,2025-11-02,2025-11-02,COMPLETED,0
MS-00488-24-01,PAI-00488,Milestone 24-1,2026-03-05,,DELAYED,0
MS-00488-24-02,PAI-00488,Milestone 24-2,2026-01-22,2026-01-22,COMPLETED,0
MS-00489-04-01,PAI-00489,Milestone 4-1,2024-06-07,,DELAYED,0
MS-00489-04-02,PAI-00489,Milestone 4-2,2024-07-10,2024-07-12,COMPLETED,2
MS-00489-08-01,PAI-00489,Milestone 8-1,2024-11-17,2024-11-23,COMPLETED,6
MS-00489-08-02,PAI-00489,Milestone 8-2,2024-09-26,2024-10-23,COMPLETED,27
MS-00489-12-01,PAI-00489,Milestone 12-1,2025-02-15,2025-03-13,COMPLETED,26
MS-00489-16-01,PAI-00489,Milestone 16-1,2025-07-04,,DELAYED,0
MS-00489-16-02,PAI-00489,Milestone 16-2,2025-07-11,,DELAYED,0
MS-00489-20-01,PAI-00489,Milestone 20-1,2025-09-10,2025-09-10,COMPLETED,0
MS-00489-24-01,PAI-00489,Milestone 24-1,2026-03-10,2026-03-31,COMPLETED,21
MS-00490-04-01,PAI-00490,Milestone 4-1,2024-06-28,2024-07-15,COMPLETED,17
MS-00490-08-01,PAI-00490,Milestone 8-1,2024-09-21,,DELAYED,0
MS-00490-08-02,PAI-00490,Milestone 8-2,2024-10-07,,DELAYED,0
MS-00490-12-01,PAI-00490,Milestone 12-1,2025-01-23,2025-03-19,COMPLETED,55
MS-00490-12-02,PAI-00490,Milestone 12-2,2025-03-08,2025-03-08,COMPLETED,0
MS-00490-16-01,PAI-00490,Milestone 16-1,2025-06-07,2025-06-07,COMPLETED,0
MS-00490-20-01,PAI-00490,Milestone 20-1,2025-09-13,2025-09-13,COMPLETED,0
MS-00490-20-02,PAI-00490,Milestone 20-2,2025-11-08,,DELAYED,0
MS-00490-24-01,PAI-00490,Milestone 24-1,2026-02-19,2026-02-19,COMPLETED,0
MS-00491-04-01,PAI-00491,Milestone 4-1,2024-06-22,2024-07-04,COMPLETED,12
MS-00491-04-02,PAI-00491,Milestone 4-2,2024-06-25,2024-07-25,COMPLETED,30
MS-00491-08-01,PAI-00491,Milestone 8-1,2024-11-09,2024-11-09,COMPLETED,0
MS-00491-12-01,PAI-00491,Milestone 12-1,2025-02-02,,DELAYED,0
MS-00491-16-01,PAI-00491,Milestone 16-1,2025-07-12,2025-07-12,COMPLETED,0
MS-00491-20-01,PAI-00491,Milestone 20-1,2025-10-30,2025-10-30,COMPLETED,0
MS-00491-20-02,PAI-00491,Milestone 20-2,2025-09-14,,DELAYED,0
MS-00491-24-01,PAI-00491,Milestone 24-1,2026-01-11,2026-02-19,COMPLETED,39
MS-00491-24-02,PAI-00491,Milestone 24-2,2026-02-03,2026-02-15,COMPLETED,12
MS-00492-04-01,PAI-00492,Milestone 4-1,2024-06-02,2024-07-26,COMPLETED,54
MS-00492-08-01,PAI-00492,Milestone 8-1,2024-09-25,2024-09-25,COMPLETED,0
MS-00492-12-01,PAI-00492,Milestone 12-1,2025-02-01,2025-02-01,COMPLETED,0
MS-00492-16-01,PAI-00492,Milestone 16-1,2025-06-12,,DELAYED,0
MS-00492-16-02,PAI-00492,Milestone 16-2,2025-06-15,2025-06-15,COMPLETED,0
MS-00492-20-01,PAI-00492,Milestone 20-1,2025-11-18,2025-11-18,COMPLETED,0
MS-00492-20-02,PAI-00492,Milestone 20-2,2025-09-30,2025-09-30,COMPLETED,0
MS-00492-24-01,PAI-00492,Milestone 24-1,2026-02-15,2026-03-08,COMPLETED,21
MS-00492-24-02,PAI-00492,Milestone 24-2,2026-03-07,2026-03-17,COMPLETED,10
MS-00493-04-01,PAI-00493,Milestone 4-1,2024-07-13,,DELAYED,0
MS-00493-04-02,PAI-00493,Milestone 4-2,2024-05-19,2024-06-12,COMPLETED,24
MS-00493-08-01,PAI-00493,Milestone 8-1,2024-10-04,,DELAYED,0
MS-00493-12-01,PAI-00493,Milestone 12-1,2025-02-07,2025-02-12,COMPLETED,5
MS-00493-16-01,PAI-00493,Milestone 16-1,2025-06-23,2025-06-23,COMPLETED,0
MS-00493-16-02,PAI-00493,Milestone 16-2,2025-06-29,2025-07-12,COMPLETED,13
MS-00493-20-01,PAI-00493,Milestone 20-1,2025-10-28,2025-10-28,COMPLETED,0
MS-00493-24-01,PAI-00493,Milestone 24-1,2026-03-03,2026-04-11,COMPLETED,39
MS-00494-04-01,PAI-00494,Milestone 4-1,2024-06-28,2024-07-21,COMPLETED,23
MS-00494-08-01,PAI-00494,Milestone 8-1,2024-09-25,2024-09-25,COMPLETED,0
MS-00494-12-01,PAI-00494,Milestone 12-1,2025-01-27,2025-01-27,COMPLETED,0
MS-00494-16-01,PAI-00494,Milestone 16-1,2025-06-26,,DELAYED,0
MS-00494-20-01,PAI-00494,Milestone 20-1,2025-10-02,2025-10-17,COMPLETED,15
MS-00494-20-02,PAI-00494,Milestone 20-2,2025-10-23,2025-10-26,COMPLETED,3
MS-00494-24-01,PAI-00494,Milestone 24-1,2026-03-07,,DELAYED,0
MS-00494-24-02,PAI-00494,Milestone 24-2,2026-02-07,2026-02-16,COMPLETED,9
MS-00495-04-01,PAI-00495,Milestone 4-1,2024-05-18,,DELAYED,0
MS-00495-04-02,PAI-00495,Milestone 4-2,2024-07-07,2024-07-16,COMPLETED,9
MS-00495-08-01,PAI-00495,Milestone 8-1,2024-10-03,2024-11-15,COMPLETED,43
MS-00495-08-02,PAI-00495,Milestone 8-2,2024-10-11,2024-10-23,COMPLETED,12
MS-00495-12-01,PAI-00495,Milestone 12-1,2025-01-28,2025-02-19,COMPLETED,22
MS-00495-12-02,PAI-00495,Milestone 12-2,2025-01-24,2025-02-05,COMPLETED,12
MS-00495-16-01,PAI-00495,Milestone 16-1,2025-06-05,2025-06-15,COMPLETED,10
MS-00495-16-02,PAI-00495,Milestone 16-2,2025-05-29,2025-07-07,COMPLETED,39
MS-00495-20-01,PAI-00495,Milestone 20-1,2025-10-23,,DELAYED,0
MS-00495-24-01,PAI-00495,Milestone 24-1,2026-01-25,2026-03-16,COMPLETED,50
MS-00496-04-01,PAI-00496,Milestone 4-1,2024-06-10,2024-06-22,COMPLETED,12
MS-00496-08-01,PAI-00496,Milestone 8-1,2024-09-27,2024-10-29,COMPLETED,32
MS-00496-08-02,PAI-00496,Milestone 8-2,2024-09-18,2024-09-26,COMPLETED,8
MS-00496-12-01,PAI-00496,Milestone 12-1,2025-02-12,2025-03-28,COMPLETED,44
MS-00496-16-01,PAI-00496,Milestone 16-1,2025-07-15,,DELAYED,0
MS-00496-16-02,PAI-00496,Milestone 16-2,2025-06-29,2025-06-29,COMPLETED,0
MS-00496-20-01,PAI-00496,Milestone 20-1,2025-11-12,2025-11-17,COMPLETED,5
MS-00496-20-02,PAI-00496,Milestone 20-2,2025-11-11,,DELAYED,0
MS-00496-24-01,PAI-00496,Milestone 24-1,2026-02-26,2026-03-22,COMPLETED,24
MS-00496-24-02,PAI-00496,Milestone 24-2,2026-02-28,2026-03-09,COMPLETED,9
MS-00497-04-01,PAI-00497,Milestone 4-1,2024-05-24,2024-06-10,COMPLETED,17
MS-00497-04-02,PAI-00497,Milestone 4-2,2024-05-25,2024-06-11,COMPLETED,17
MS-00497-08-01,PAI-00497,Milestone 8-1,2024-09-14,2024-09-29,COMPLETED,15
MS-00497-12-01,PAI-00497,Milestone 12-1,2025-01-14,2025-02-01,COMPLETED,18
MS-00497-12-02,PAI-00497,Milestone 12-2,2025-03-14,2025-04-28,COMPLETED,45
MS-00497-16-01,PAI-00497,Milestone 16-1,2025-05-14,2025-07-10,COMPLETED,57
MS-00497-20-01,PAI-00497,Milestone 20-1,2025-10-08,2025-11-10,COMPLETED,33
MS-00497-20-02,PAI-00497,Milestone 20-2,2025-11-17,2025-11-21,COMPLETED,4
MS-00497-24-01,PAI-00497,Milestone 24-1,2026-02-23,2026-04-12,COMPLETED,48
MS-00498-04-01,PAI-00498,Milestone 4-1,2024-06-09,,DELAYED,0
MS-00498-08-01,PAI-00498,Milestone 8-1,2024-10-25,,DELAYED,0
MS-00498-12-01,PAI-00498,Milestone 12-1,2025-02-22,2025-03-20,COMPLETED,26
MS-00498-16-01,PAI-00498,Milestone 16-1,2025-06-27,2025-06-27,COMPLETED,0
MS-00498-16-02,PAI-00498,Milestone 16-2,2025-05-11,,DELAYED,0
MS-00498-20-01,PAI-00498,Milestone 20-1,2025-11-04,,DELAYED,0
MS-00498-24-01,PAI-00498,Milestone 24-1,2026-01-27,,DELAYED,0
MS-00498-24-02,PAI-00498,Milestone 24-2,2026-01-14,,DELAYED,0
MS-00499-04-01,PAI-00499,Milestone 4-1,2024-05-13,2024-05-13,COMPLETED,0
MS-00499-08-01,PAI-00499,Milestone 8-1,2024-09-22,2024-09-22,COMPLETED,0
MS-00499-08-02,PAI-00499,Milestone 8-2,2024-10-02,2024-10-02,COMPLETED,0
MS-00499-12-01,PAI-00499,Milestone 12-1,2025-02-22,2025-02-28,COMPLETED,6
MS-00499-12-02,PAI-00499,Milestone 12-2,2025-01-24,2025-01-24,COMPLETED,0
MS-00499-16-01,PAI-00499,Milestone 16-1,2025-05-26,2025-06-18,COMPLETED,23
MS-00499-20-01,PAI-00499,Milestone 20-1,2025-10-08,2025-10-08,COMPLETED,0
MS-00499-20-02,PAI-00499,Milestone 20-2,2025-10-11,2025-11-12,COMPLETED,32
MS-00499-24-01,PAI-00499,Milestone 24-1,2026-03-01,,DELAYED,0
MS-00500-04-01,PAI-00500,Milestone 4-1,2024-06-07,2024-07-06,COMPLETED,29
MS-00500-04-02,PAI-00500,Milestone 4-2,2024-05-17,2024-05-25,COMPLETED,8
MS-00500-08-01,PAI-00500,Milestone 8-1,2024-10-06,2024-11-11,COMPLETED,36
MS-00500-12-01,PAI-00500,Milestone 12-1,2025-02-11,2025-02-13,COMPLETED,2
MS-00500-16-01,PAI-00500,Milestone 16-1,2025-05-11,2025-06-09,COMPLETED,29
MS-00500-20-01,PAI-00500,Milestone 20-1,2025-09-15,2025-09-15,COMPLETED,0
MS-00500-24-01,PAI-00500,Milestone 24-1,2026-01-26,2026-02-01,COMPLETED,6
MS-00500-24-02,PAI-00500,Milestone 24-2,2026-02-02,2026-02-02,COMPLETED,0
MS-00501-04-01,PAI-00501,Milestone 4-1,2024-06-02,2024-07-01,COMPLETED,29
MS-00501-08-01,PAI-00501,Milestone 8-1,2024-09-18,,DELAYED,0
MS-00501-08-02,PAI-00501,Milestone 8-2,2024-11-10,2024-11-10,COMPLETED,0
MS-00501-12-01,PAI-00501,Milestone 12-1,2025-03-20,,DELAYED,0
MS-00501-16-01,PAI-00501,Milestone 16-1,2025-07-10,2025-07-11,COMPLETED,1
MS-00501-20-01,PAI-00501,Milestone 20-1,2025-09-27,,DELAYED,0
MS-00501-20-02,PAI-00501,Milestone 20-2,2025-10-15,2025-11-12,COMPLETED,28
MS-00501-24-01,PAI-00501,Milestone 24-1,2026-02-21,2026-03-19,COMPLETED,26
MS-00502-04-01,PAI-00502,Milestone 4-1,2024-06-18,2024-07-04,COMPLETED,16
MS-00502-04-02,PAI-00502,Milestone 4-2,2024-07-09,,DELAYED,0
MS-00502-08-01,PAI-00502,Milestone 8-1,2024-10-15,,DELAYED,0
MS-00502-12-01,PAI-00502,Milestone 12-1,2025-03-15,2025-04-04,COMPLETED,20
MS-00502-12-02,PAI-00502,Milestone 12-2,2025-02-04,,DELAYED,0
MS-00502-16-01,PAI-00502,Milestone 16-1,2025-06-22,2025-06-22,COMPLETED,0
MS-00502-16-02,PAI-00502,Milestone 16-2,2025-05-18,,DELAYED,0
MS-00502-20-01,PAI-00502,Milestone 20-1,2025-09-21,2025-10-03,COMPLETED,12
MS-00502-24-01,PAI-00502,Milestone 24-1,2026-02-22,,DELAYED,0
MS-00502-24-02,PAI-00502,Milestone 24-2,2026-02-27,2026-02-27,COMPLETED,0
MS-00503-04-01,PAI-00503,Milestone 4-1,2024-07-02,2024-08-29,COMPLETED,58
MS-00503-04-02,PAI-00503,Milestone 4-2,2024-05-27,,DELAYED,0
MS-00503-08-01,PAI-00503,Milestone 8-1,2024-09-11,,DELAYED,0
MS-00503-08-02,PAI-00503,Milestone 8-2,2024-10-17,2024-10-29,COMPLETED,12
MS-00503-12-01,PAI-00503,Milestone 12-1,2025-01-14,,DELAYED,0
